IMU1_GyroX_Mean,IMU1_GyroX_StdDev,IMU1_GyroX_RMS,IMU1_GyroX_Amp,IMU1_GyroY_Mean,IMU1_GyroY_StdDev,IMU1_GyroY_RMS,IMU1_GyroY_Amp,IMU1_GyroZ_Mean,IMU1_GyroZ_StdDev,IMU1_GyroZ_RMS,IMU1_GyroZ_Amp,IMU1_AccX_Mean,IMU1_AccX_StdDev,IMU1_AccX_RMS,IMU1_AccX_Amp,IMU1_AccY_Mean,IMU1_AccY_StdDev,IMU1_AccY_RMS,IMU1_AccY_Amp,IMU1_AccZ_Mean,IMU1_AccZ_StdDev,IMU1_AccZ_RMS,IMU1_AccZ_Amp,IMU2_GyroX_Mean,IMU2_GyroX_StdDev,IMU2_GyroX_RMS,IMU2_GyroX_Amp,IMU2_GyroY_Mean,IMU2_GyroY_StdDev,IMU2_GyroY_RMS,IMU2_GyroY_Amp,IMU2_GyroZ_Mean,IMU2_GyroZ_StdDev,IMU2_GyroZ_RMS,IMU2_GyroZ_Amp,IMU2_AccX_Mean,IMU2_AccX_StdDev,IMU2_AccX_RMS,IMU2_AccX_Amp,IMU2_AccY_Mean,IMU2_AccY_StdDev,IMU2_AccY_RMS,IMU2_AccY_Amp,IMU2_AccZ_Mean,IMU2_AccZ_StdDev,IMU2_AccZ_RMS,IMU2_AccZ_Amp,OFS_FIB_Mean,OFS_FIB_StdDev,OFS_FIB_RMS,OFS_FIB_ROM,OFS_FIB_tnorm,OFS_FIB_MNF,OFS_FIB_MDF,OFS_FIB_IMNF,EMG_EMG_Mean,EMG_EMG_StdDev,EMG_EMG_RMS,EMG_EMG_Amp,EMG_EMG_MNF,EMG_EMG_MDF,EMG_EMG_IMNF,Fatigue_level,Subject
0.0602054442331846,1.60017539523209,1.58040524211379,1.48282513625106,0.243487246275564,0.784506360390052,0.782551523700291,0.506154868164257,0.161604721737325,1.4616937038129,1.42402114130463,1.12351670204898,0.76196149190194,0.0997234776940666,1.53815718526868,0.442654226815299,0.816236186167282,4.53329711388203,3.94422710034899,5.38315829332787,-0.105289995442726,-0.085103568891423,-0.096541706907721,-0.0393944190482274,-0.0169540964531309,0.170944342998662,0.163743418428194,0.00894058331858443,0.0415574826205461,1.53819227731858,1.53443861123105,1.54448398500894,6.78435871740911,0.920370776685603,0.940262033957668,0.72968965635753,1.32030300088951,1.26777025900406,1.27654373515222,1.46873045802351,0.460982908631594,0.697841465899443,0.431962147085044,0.901657800915404,0.566934613105723,1.06246042012718,0.882807704526258,1.61480321850524,-0.591023442911008,-0.307583054663926,1.2397736453741,0.351744984680496,-0.320939612512682,-0.200007096980595,-0.0683771493341729,-0.421943828004544,0.971488964884533,0.46161428723429,0.824085295523057,0.352014029396802,-0.478368015895578,-0.383219451763599,-0.236133068702568,1,1
0.00520684517105932,-0.355646471599421,-0.353418255453986,-0.268891898109378,0.00142673167616576,-0.468684204962434,-0.46920808837805,-0.551905657993608,0.025908900608605,-0.508283246542624,-0.506822943478294,-0.527180840809253,-0.502456462231053,-0.153328263867867,-0.719549682886886,-0.234345780257522,-0.671704822337189,-0.558424820674244,-0.51965303759145,-0.455652100614088,-0.131009330372181,-0.292540362158775,-0.251245756913597,-0.305528809555257,-0.00700165092565956,-0.486174055997518,-0.480435036161856,-0.291032247710503,-0.00386064429121287,-0.38457752930845,-0.383044331616034,-0.272377237434395,0.0211679342606421,-0.451229581131465,-0.447316740108931,-0.454777801021881,-1.07640853135901,-0.772169253534195,-0.902722288814191,-0.556982901913903,-0.245579065310092,-0.505798052203691,-0.504729982764524,-0.53366310072698,-0.987003442366522,-0.629387678624066,-0.668299578128783,-0.667175979929306,-1.06316075699504,-0.360653964911038,-0.0856049581887986,-0.53601840658462,-0.384888417397367,2.07053284704602,2.19434710394121,-0.542973733411533,-0.413870551575934,-0.32674553752203,-0.39283929941265,-0.344575236523781,-0.087069678709801,-0.19772095359814,-0.444716972926195,1,1
0.0135636087262314,-0.360963323563009,-0.358498864363918,-0.617468336035473,-0.0142574193053552,0.0788324431321928,0.0760336135158981,-0.0580714098978352,-0.0152283909041009,-0.279963478999822,-0.277603433878907,-0.458621550481641,0.0278996537077891,-0.0656708176130005,0.290048182341661,-0.1063639603397,0.383867951349643,0.316590002317646,0.425210062056838,0.0319957813645551,-0.0962953263849867,-0.226009113047865,-0.186680806450739,-0.27209958459196,-0.00721356418809081,-0.32384477276003,-0.324928408352115,-0.809084545730436,0.0316761502532043,-0.247144125109763,-0.244656927593927,-0.53473904303981,0.0510040341855374,-0.0897336275071433,-0.0967729956015577,-0.365725789895859,0.976107174968329,0.833095864978566,0.941936856743375,0.498137736313246,0.3141382702438,0.166608725227183,0.116856600471028,0.122971587781229,1.04784678671587,0.291493864916739,0.373012682336643,0.131484078562424,-0.431082735250175,0.109184669976293,1.38039222706214,1.26704503833896,0.126388530884637,0.282193173882927,-0.092241023814369,-0.606860067228538,-0.158965132008478,-0.199051644943555,-0.171471648711491,-0.205982675636203,-0.350451328677901,-0.0708162629471836,-0.371880824473555,1,1
0.00102866329710972,-0.38083454697564,-0.380479577050774,-0.686132106926225,-0.0134836009116486,-0.319083108629623,-0.321036641941819,-0.541031826589056,0.012003129073196,-0.330382804397489,-0.330849637509522,-0.539200815332127,1.11562194131156,-0.0111374192812502,0.77108681720231,0.0767837783748048,-0.281869215397763,0.429032790694284,0.582159778111334,-0.223499917812234,-0.0665505333214786,-2.50042742483531E-05,0.0172968361727417,-0.0707315594288518,-0.00208299464355112,2.50276429576811,2.21632283389963,2.69258308039789,-0.00145967767594743,0.515256496323432,0.519931509613703,0.52475719477072,0.0315368902198159,0.524950206207767,0.415933957912417,0.154123445192254,1.39209667583377,0.736506346317462,0.946869052360446,0.839514741896797,-0.167057662464063,-0.0656097411025287,-0.096037672742265,0.181853269716773,0.6008303231964,0.437403532307515,0.422241592850887,0.658829221367881,1.51727290521202,0.851832363154641,0.49936955462762,0.217717689054986,0.93104292805502,-0.453468389621528,-0.583165166645059,-0.709230132840497,0.0675452959778074,-0.137647291313558,0.00272410714185341,-0.116573213753734,0.115849296162298,-0.482322290927263,-0.300795004873126,1,1
0.00383183745813656,-0.393587323783464,-0.39120496130106,-0.518996798575567,0.00185676187492099,-0.468374624379981,-0.468948889420987,-0.520815132326639,0.0254643326065682,-0.478000897644292,-0.476476184538292,-0.41253487446289,-0.545461287100475,-0.157586025285561,-0.772237270843038,-0.278025894652395,-0.710372809424091,-0.611585264799085,-0.584245547013907,-0.620498617094619,-0.130976026581607,-0.308731797079037,-0.267731941260867,-0.378188136110486,-0.00692039423469479,-0.452842384957828,-0.446642563846499,-0.0504859085772874,-0.00405087945212323,-0.461829671568562,-0.460354572736404,-0.600647581010779,0.0214141063998757,-0.462145089005453,-0.458289742683271,-0.524394448655244,-1.03604938580006,-0.853964659827554,-0.991265285298333,-0.927661999865838,-0.248985262867922,-0.517322780354911,-0.517831986302676,-0.578689610230976,-0.958531000992827,-0.642338766290026,-0.680097259801702,-0.694156465584639,0.273108753701977,-0.364016480936267,1.36287044790802,0.905490008316272,-0.397054616914395,-0.889530225505328,-0.6826427770294,1.08549402194076,-0.413103410695787,-0.325731552215569,-0.391144542855227,-0.340645808262549,0.111782515177804,0.335196637329272,-0.373682424057054,1,1
0.00446665283903129,-0.323158640957151,-0.320967051485978,-0.208995683667916,0.00310690084324986,-0.466030963382957,-0.46665359905999,-0.484985549250544,0.0263361854741356,-0.4334355306905,-0.431854279192249,-0.121707619952442,-0.408647126528128,-0.144523301397405,-0.606594532918392,-0.231572492613266,-0.78308765334144,-0.592305053510499,-0.559076167610059,-0.546047220430754,-0.130233446403918,-0.300049840886131,-0.258738282498364,-0.340867347353588,-0.00701215583379161,-0.579779858861727,-0.574922807062036,-0.683346109493014,-0.00400032738934171,-0.470589393787261,-0.469144662972148,-0.675325064472721,0.0157685532494717,-0.448856888744097,-0.444794123272487,-0.487698792873804,-0.958603327404325,-0.872570104604487,-0.976211661600057,-0.963476227501561,-0.259746365916508,-0.514459667403447,-0.513790230441031,-0.569571284741619,-0.895476707733532,-0.638314253319624,-0.662140480190124,-0.697709958413555,0.460632670037958,-0.361685992224044,-0.047932620250968,-0.520405602952855,-0.387163085924374,-0.405766106605237,-0.260502987562037,-0.353483295869087,-0.409632259070721,-0.325905208903565,-0.388910596587729,-0.342095985808013,-0.509062100440856,-0.0564218463565095,-0.218564523130167,1,1
0.00501534678382373,-0.355847420261536,-0.353533278681072,-0.278367225854531,0.0028413232248441,-0.425558027457895,-0.426245756594272,-0.277079598749919,0.0273089929953926,-0.462365299361617,-0.460624133314088,-0.26855153136931,-0.479171750315684,-0.155044988749971,-0.741349235459512,-0.209290386623123,-0.858555920736199,-0.617200744658468,-0.584340543944856,-0.609573594189659,-0.128894093056812,-0.304044744611598,-0.261928948171722,-0.348176186501369,-0.00699724119396316,-0.478169970870056,-0.472136972237437,-0.0881447294025132,-0.00428547859380601,-0.273223111054694,-0.271317183426938,1.14884135164177,0.0127610768046902,-0.205173551457405,-0.198817898697746,0.794814594004913,-0.836220753755267,-0.806070004777487,-0.84439987867664,-0.515891500187134,-0.253880247726788,-0.508166374801957,-0.507227773954551,-0.523037244166908,-0.791670634117854,-0.574005064159223,-0.570317953028985,-0.0326095124980579,1.14700510114823,-0.36064544019945,-0.0223534315138654,-0.490991653223212,-0.384066729870999,-0.575613776819355,-0.662912879669013,-0.781182531983416,-0.415584508023986,-0.326993934041665,-0.394298580106363,-0.345389696173633,0.341501211760672,-0.163277466131799,-0.382313555506256,1,1
0.000299515971117543,-0.20041143750529,-0.252674357990588,-0.363946349342602,0.757625684544881,-0.156446572796177,-0.11824943960087,-0.306073971152306,0.0758052063234828,-0.0593062897589104,-0.112163043361071,-0.169313565328932,-0.64965208144692,0.0478900014980588,0.333370695970502,0.243369834226675,0.753054532781531,0.288931499929859,-0.0510791028815073,0.164397478303909,-0.0885550793573996,-0.119639386991823,-0.144661197813078,-0.10721362114769,-0.00543894853370083,0.293352353926547,0.103024996758476,-0.00543502442535785,-0.0231736103946525,0.814589281182484,0.720294001293225,0.482029139307162,0.0482174046676373,0.045005229391873,-0.00640160818837474,-0.15403375180936,0.91482582106508,1.46687866476903,0.952413679513005,1.06696439684662,-4.12688844678599,1.24806855233284,1.19350751707251,0.946050825509465,0.929831910171052,0.421598926800777,0.314468949622531,0.715108458932613,0.438983350068744,1.32235171815489,0.791657708336169,0.539363467630874,1.48938792472321,0.0696153738314246,-0.217612861361776,-0.149888254369163,-0.126486891123712,-0.180041550848964,-0.134662470289247,-0.103004364175976,4.25324792121007,4.66506238602305,-0.215050974527028,1,1
0.00366810946969966,-0.316353624266531,-0.314091153098856,-0.0897784470262091,0.00233618156109032,-0.459907948420783,-0.460510172456418,-0.4876273656569,0.0253659584313303,-0.488339794108889,-0.486763613639769,-0.386459510598317,-0.480750601576901,-0.141185601546426,-0.564242326884626,-0.188320398218406,-0.736540321993896,-0.576856830414237,-0.541362107354577,-0.531225773988712,-0.130394004064855,-0.293225151914202,-0.251824772997573,-0.321348933336221,-0.00699067590132856,-0.57106968946124,-0.566023974643083,-0.63631105604132,-0.00383192541532717,-0.379777726675711,-0.37802316091714,-0.196659312274003,0.0197917825868417,-0.479576648572418,-0.475833634610886,-0.576199414695559,-0.962283202887073,-0.804970424778283,-0.911293460348891,-0.870224377263904,-0.239973582019862,-0.508791102628844,-0.507980532807505,-0.542572595891858,-0.945028806107642,-0.664079310197676,-0.700719485059657,-0.775784197098151,2.08773058496003,-0.360572810248353,-0.0213003919596874,-0.489542205921369,-0.384233440794634,-0.628759850374731,-0.789415537305393,-0.659768765941669,-0.415412772298271,-0.327461860472446,-0.394610774591163,-0.34691761689571,-0.486003472511105,-0.784822397844016,-0.357486715308898,1,1
-0.0085079205242673,-0.318822988430779,-0.317489211323715,-0.587053925381405,0.481202325730203,0.211154372134518,0.267759920270312,-0.0994164076697573,0.0220156978118473,-0.0681737671158062,-0.0694576451525984,-0.404023034772618,0.11406322222101,-0.053804991176266,0.201839024569692,0.013238167755941,0.680519414024823,-0.270079437335512,-0.250235701728742,-0.273922350040729,-0.0797596388549191,-0.156440754484542,-0.129306124728671,-0.152279723515149,-2.0261424222408,-0.395949042119521,-0.388443320504516,-0.874072932562809,-0.146920919269662,-0.386852879429238,-0.384986793769923,-0.707411694654302,-0.470700397647307,-0.218804571388407,-0.212166619623591,-0.502028920065993,0.94965871072039,0.624280341796547,0.710700671473609,0.486415162239754,0.497402687169074,-0.264913432987972,-0.235275946457757,-0.282559524760148,0.96383388332836,0.236630666479119,0.30260818488466,-0.0790813594302614,-0.958332170430507,-0.0576849965743752,-0.00446360357454464,-0.488822780754307,-0.0493220422962586,-0.887009609461278,-0.529450259085991,0.314253275381743,-0.141905485547744,-0.0979776031187342,-0.135255423870166,-0.0871989924177973,-0.111602051106985,-0.26488397522009,-0.133351422578918,1,1
