OFS_FIB_MNF,OFS_FIB_MDF,EMG_EMG_MDF,IMU2_AccX_Mean,EMG_EMG_IMNF,EMG_EMG_MNF,OFS_FIB_IMNF,IMU2_AccZ_Mean,IMU2_AccZ_RMS,IMU2_AccZ_StdDev,fatigue_level
-0.67653,-0.506152,-0.290098,-0.969725,-0.209703,-0.34528,-0.381849,-0.951601,-0.661682,-0.626668,3
-0.658969,-0.448472,-0.250786,-0.972116,-0.165896,-0.297236,-0.415488,-0.95495,-0.667417,-0.631322,3
-0.703487,-0.467825,-0.245363,-0.982897,-0.174696,0.100076,-0.445906,-0.947095,-0.684062,-0.647826,3
-0.686732,-0.487052,-0.318382,-0.985128,-0.194855,-0.351337,-0.416489,-0.943674,-0.675047,-0.63993,3
-0.67486,-0.470335,-0.285379,-0.970471,-0.23832,-0.408216,-0.3791,-0.952064,-0.67647,-0.639922,3
-0.36415,-0.096215,-0.31834,-0.97132,-0.25473,-0.583586,-0.392426,-0.943996,-0.671937,-0.636974,3
-0.308239,-0.102502,-0.200271,-0.991249,-0.274824,-0.43119,-0.323198,-0.936894,-0.666928,-0.633502,3
-0.634087,-0.506089,-0.274467,-0.985403,-0.213248,0.385038,-0.139241,-0.938263,-0.664692,-0.631206,3
-0.667961,-0.528307,-0.240298,-0.963972,6.36548,-0.348359,-0.012081,-0.959034,-0.672336,-0.635242,3
-0.7572,-0.235905,0.094977,1.084333,9.6604,-0.190137,0.34062,1.099375,0.341282,0.249965,1
-0.687074,-0.112235,0.212948,1.06415,-0.071972,0.206353,-0.330841,1.032254,0.38726,0.339659,1
-0.882377,-0.319118,-0.071326,1.045173,-0.19486,-0.627898,-0.465151,1.162431,0.592919,0.591135,1
-0.674548,-0.270284,-0.008001,0.747969,-0.252481,-0.434094,-0.461483,2.256899,0.998932,0.851446,1
-0.222192,-0.230379,-0.095049,0.801302,-0.2697,-0.298336,-0.473434,2.181274,1.182328,1.114309,1
-0.318825,-0.33543,-0.448479,0.995945,-0.267112,-0.40443,-0.514286,0.84373,1.342648,1.594876,1
-0.298888,-0.280816,1.942782,1.022055,-0.269685,0.88376,-0.516011,0.878568,1.583615,1.879936,1
-0.225104,-0.1819,0.030875,1.120461,-0.299317,0.544566,-0.501758,0.631885,1.617106,1.944475,1
-0.250412,-0.190233,-0.082202,1.116159,-0.294382,0.312812,-0.514791,0.461357,1.712799,2.072995,1
-0.268232,-0.249561,0.027132,1.116585,-0.250045,0.969605,-0.508454,0.640792,1.907023,2.284547,1
-0.402098,-0.393884,0.178053,1.05473,-0.222884,0.608843,-0.508001,0.318222,1.902123,2.305555,1
-0.250509,-0.216355,0.604841,1.094185,-0.220422,0.349983,-0.425253,0.364385,1.820832,2.207748,1
-0.323984,-0.273307,0.060748,1.082448,-0.216561,0.508456,-0.439789,0.811925,1.889129,2.244117,1
-0.192214,-0.281311,1.41688,1.05101,-0.260313,0.360221,-0.490859,0.645416,2.237929,2.656034,1
0.728331,0.401428,-0.155215,1.072437,-0.265533,4.511182,-0.4627,0.435932,2.682183,3.204685,1
0.620238,0.407493,0.504563,1.186384,-0.233714,1.721283,-0.477574,0.999989,2.817184,3.329755,1
0.526982,0.30838,0.2964,1.067035,-0.20389,-0.07031,-0.487899,0.312817,2.950742,3.520396,1
-0.231685,-0.186336,0.149404,0.97066,-0.194848,0.29105,-0.501421,0.365191,2.956219,3.530339,1
0.207064,0.045071,3.569419,1.102715,-0.163569,1.103808,-0.514257,0.344544,2.900374,3.464048,1
0.489069,0.450592,-0.082129,1.194896,-0.196801,0.275059,-0.515187,0.745682,3.091878,3.665696,1
1.115937,0.634933,0.577788,1.025283,-0.235217,0.140129,-0.517499,-0.341586,2.769246,3.337311,1
0.392421,0.338367,0.237302,1.241833,-0.192381,-0.132019,-0.50846,0.833531,2.43658,2.884576,1
1.010232,0.685605,0.693085,0.869467,-0.140888,0.364846,-0.511397,0.213675,2.335086,2.817246,1
0.447831,0.287879,1.3212,0.976398,-0.137387,6.606121,-0.537966,1.062537,2.370246,2.797892,1
0.916976,0.505528,0.824729,1.225278,-0.214588,0.525965,-0.456454,0.595077,2.477762,2.961611,1
0.165488,0.20203,2.162051,1.262427,-0.232529,0.55422,-0.072282,0.536854,2.470266,2.95735,1
-0.011824,-0.167102,0.405395,1.10739,2.346103,1.532099,0.373484,0.648319,2.219521,2.658193,1
0.443773,0.361783,0.933565,0.942682,3.053799,1.018657,0.038258,0.593032,1.970132,2.362478,2
0.030152,-0.043585,0.689154,-0.952209,-0.250814,0.450381,-0.216363,-0.972425,-0.670044,-0.631802,2
0.704451,0.137011,0.406881,-0.942151,-0.287546,0.513686,-0.160718,-0.963685,-0.669173,-0.631832,2
0.370876,0.222467,1.403475,-0.94493,-0.227084,0.619057,-0.215344,-0.972469,-0.655008,-0.618576,2
-0.337876,-0.364067,2.48588,-0.960681,-0.179857,1.102024,-0.149105,-0.97687,-0.6486,-0.61256,2
-0.081344,-0.043477,0.239807,-0.942288,-0.263672,1.215611,-0.134239,-0.97859,-0.646235,-0.610402,2
0.162514,-0.118497,4.91342,-0.951556,-0.229382,3.646425,-0.19889,-0.980887,-0.646034,-0.610196,2
-0.36324,-0.468149,0.465827,-0.9596,-0.337293,0.423725,0.010146,-0.982451,-0.645454,-0.60954,2
0.215356,0.065274,1.288378,-0.945591,-0.234693,1.060892,0.292154,-0.976829,-0.645304,-0.609771,2
-0.078744,-0.251272,0.497272,-0.950911,-0.0995,2.996782,2.632987,-0.978585,-0.652092,-0.615664,2
-0.29188,-0.259498,1.528088,-0.955322,-0.090305,0.670451,3.171061,-0.981958,-0.661793,-0.623967,3
0.080636,0.026257,0.992766,-0.950873,-0.256554,0.633494,2.388663,-0.975378,-0.659917,-0.622725,3
0.238662,-0.155879,-0.19059,-0.943162,-0.227006,0.520888,1.301324,-0.989139,-0.652787,-0.615905,3
0.067362,-0.094346,0.556801,-0.939841,-0.216019,0.639282,0.464951,-0.991655,-0.650254,-0.613497,3
-0.443693,-0.547198,-0.05393,-0.950091,-0.244072,0.072995,0.108161,-0.97845,-0.644884,-0.609293,3
0.350153,-0.049282,-0.52939,-0.944947,-0.280316,0.072226,0.025198,-0.981054,-0.653146,-0.616375,3
-0.040613,-0.171469,0.236271,-0.943168,-0.290835,0.706022,0.017213,-0.981582,-0.654209,-0.617359,3
-0.606977,-0.736641,0.041047,-0.959528,-0.316336,0.250227,0.041425,-0.972308,-0.63074,-0.597171,3
0.560208,0.200642,-0.489132,-0.94152,-0.306993,0.359797,0.103829,-0.967708,-0.607769,-0.577209,3
0.049212,-0.196323,0.317473,-0.948922,-0.29817,0.556036,0.121967,-0.983274,-0.60244,-0.572035,3
0.075969,-0.216443,0.15567,-0.933531,-0.305865,0.628084,0.085375,-0.972614,-0.605975,-0.575386,3
0.091542,-0.024155,0.063041,-0.95898,-0.302591,0.873697,0.047629,-0.988282,-0.605619,-0.574535,3
0.163129,-0.095562,0.516167,-0.952604,-0.311599,0.578195,0.026422,-0.961398,-0.598782,-0.56979,3
-0.453698,-0.525398,0.459889,-0.950001,-0.288959,0.162244,0.030289,-0.996916,-0.60326,-0.572263,3
0.188558,-0.304061,0.288588,-0.943982,-0.233476,-0.007978,0.018256,-0.984447,-0.609081,-0.577609,3
0.067059,-0.146798,1.881712,-0.934987,-0.185212,0.823759,-0.010306,-0.993073,-0.629788,-0.595499,3
0.102947,-0.472299,-0.116025,-0.947892,-0.17522,0.101659,0.128807,-0.978381,-0.620869,-0.588329,3
-0.002761,0.151928,0.019598,-0.949143,-0.225457,0.069082,0.248991,-0.979859,-0.639086,-0.604115,3
-0.023078,-0.195943,-0.327044,-0.932865,-0.278243,-0.091994,0.198957,-0.99218,-0.64329,-0.607334,3
0.01434,-0.002818,0.624876,-0.955006,-0.271933,3.079933,0.033028,-0.992132,-0.63872,-0.603389,3
-0.093767,-0.375829,0.427359,-0.96333,-0.210812,0.313435,-0.014481,-0.986851,-0.62824,-0.594409,3
-0.014142,-0.108421,0.484376,-0.940759,-0.165445,0.692602,0.158739,-0.970203,-0.631949,-0.598613,3
0.004376,-0.162762,-0.236374,-0.93691,-0.179107,0.235788,0.313265,-0.990558,-0.632007,-0.597672,3
-0.023352,-0.047939,0.24463,-0.947788,-0.220197,0.743652,0.289847,-0.972957,-0.630499,-0.596991,3
0.081089,-0.075353,0.077829,-0.942096,-0.286421,1.24061,0.073369,-0.975852,-0.633316,-0.599284,3
-0.053993,-0.345728,0.067718,-0.95575,-0.344761,1.582982,-0.098976,-0.983982,-0.634044,-0.599974,3
-0.021524,-0.004434,0.962159,-0.965371,-0.378041,0.574291,-0.115617,-0.982299,-0.628181,-0.595191,3
0.02507,-0.288845,-0.071144,-0.94955,-0.390939,0.273403,-0.115613,-0.972074,-0.621158,-0.589223,3
0.181889,0.249939,0.134555,-0.947597,-0.391862,0.460122,-0.075099,-0.989577,-0.614113,-0.581972,3
0.076779,-0.301209,0.53494,-0.949411,-0.387563,0.370108,0.043182,-0.991898,-0.60192,-0.57118,3
-0.130844,-0.055372,-0.187782,-0.952533,-0.387531,-0.175197,0.105375,-0.972722,-0.575643,-0.548991,3
-0.11967,-0.262654,0.709013,-0.95786,-0.383611,0.041519,0.036957,-0.965852,-0.561487,-0.536595,3
-0.204068,-0.350442,-0.121751,-0.941963,-0.363139,-0.019254,-0.084389,-0.965096,-0.555702,-0.531601,3
-0.404057,-0.612148,0.286841,-0.958514,-0.310869,0.248324,-0.168374,-1.009956,-0.565306,-0.539543,3
-0.112848,-0.237388,-0.208035,-0.95317,-0.226141,-0.372188,-0.187444,-0.984749,-0.572332,-0.545826,3
-0.153317,-0.082299,1.691704,-0.951822,-0.172253,0.812965,-0.148734,-0.988668,-0.566032,-0.539922,3
-0.099792,-0.138858,-0.492571,-0.951325,-0.161591,0.266071,-0.038923,-0.979523,-0.563408,-0.538012,3
0.006108,0.12862,-0.220264,-0.929463,-0.223251,-0.338894,0.315891,-0.96669,-0.567462,-0.541944,3
-0.380056,-0.545956,0.188795,-0.977747,-0.286115,-0.096563,1.045473,-1.023074,-0.537576,-0.515141,3
-0.487866,-0.586615,0.133567,-0.92944,-0.283355,-0.195309,1.941442,-0.961018,-0.538965,-0.517126,3
-0.245215,-0.189504,0.198518,-0.957497,3.674045,0.760192,2.48778,-0.989077,-0.534769,-0.512563,3
-0.163302,-0.593966,-0.534382,1.084333,2.44434,-0.718513,0.260307,1.099375,0.341282,0.249965,1
0.12276,-0.533618,-0.707939,1.037383,-0.401256,-0.709867,-0.666047,1.233739,0.465106,0.360824,1
-0.519967,-0.55434,-0.590404,1.002557,-0.366663,-0.613153,-0.67928,1.249611,0.577383,0.465301,1
-0.567221,-0.644232,-0.519272,0.97846,-0.159676,-0.602658,-0.677332,1.484259,0.564192,0.444249,1
-0.556347,-0.644911,6.26829,0.593646,-0.278696,4.555752,-0.680228,3.35849,0.80363,0.586018,1
-0.525414,-0.614549,15.557394,-0.960358,-0.14092,16.387475,-0.67693,4.210161,2.94109,2.538798,1
-0.481103,-0.571076,-0.611543,-2.115053,-0.332505,-0.565242,-0.664193,4.137419,5.5737,4.976591,1
-0.470387,-0.558409,-0.618179,-1.858785,-0.365875,-0.550466,-0.645825,3.95364,7.856496,7.051567,1
-0.383342,-0.471862,-0.588524,-1.697889,-0.311865,-0.529221,-0.627105,4.515659,9.524372,8.558543,1
0.566945,0.115813,-0.460319,-1.371613,-0.315531,-0.225185,-0.612744,4.239779,10.532635,9.47575,1
-0.211138,-0.467857,-0.580529,-0.071681,-0.231986,-0.628318,-0.588825,3.863713,12.225102,11.02309,1
-0.476851,-0.583833,0.069743,1.485858,-0.31058,-0.071006,0.579062,3.287634,13.639064,12.30055,1
-0.471866,-0.62448,0.89796,2.127419,2.780546,0.9039,1.05172,2.586656,13.79954,12.439144,1
-0.505978,-0.634112,0.470886,0.335469,0.526745,2.499591,0.768619,0.330576,5.824185,5.235004,2
-0.481842,-0.58434,-0.111384,-1.098522,2.796745,0.014739,-0.461696,-0.986791,-0.560657,-0.535424,3
-0.440271,-0.705525,1.709568,-1.104318,-0.331488,0.852991,-0.654657,-0.991873,-0.529566,-0.508198,3
0.589759,-0.333338,-0.5669,-1.105251,-0.305232,-0.211579,-0.669337,-0.996206,-0.543385,-0.520184,3
-0.069125,-0.420861,-0.767844,-1.101554,-0.238619,-0.20204,-0.674071,-0.988988,-0.549924,-0.526018,3
-0.570889,-0.660329,3.22473,-1.105666,-0.24501,1.384478,-0.677386,-0.991858,-0.530899,-0.509421,3
-0.50581,-0.626032,-0.489453,-1.099261,-0.334904,-0.160218,-0.684021,-0.995421,-0.499934,-0.482181,3
-0.519717,-0.641178,-0.450056,-1.093125,-0.344016,-0.349587,-0.685291,-0.982917,-0.478269,-0.46355,3
-0.477902,-0.62209,-0.515111,-1.098116,-0.3786,-0.115615,-0.684274,-0.992147,-0.468802,-0.455175,3
-0.501311,-0.620113,-0.567961,-1.107782,-0.312756,-0.471367,-0.668676,-0.992623,-0.464424,-0.45134,3
-0.460865,-0.606989,-0.450754,-1.104394,-0.288218,-0.312362,-0.657524,-0.984108,-0.488174,-0.472185,3
-0.477101,-0.632528,-0.598629,-1.101902,-0.305688,-0.47088,-0.640954,-0.98798,-0.511419,-0.492408,3
-0.379429,-0.666685,-0.529335,-1.104172,-0.159791,-0.479122,-0.178335,-0.995089,-0.513421,-0.494045,3
-0.883623,-0.262527,1.063887,1.084333,-0.265267,1.247217,-0.489056,1.099375,0.341282,0.249965,1
-0.720161,-0.663187,-0.410472,1.206302,-0.237378,1.612035,-0.605255,1.117613,0.339255,0.2046,1
0.872614,0.352423,-0.613496,1.121868,-0.174696,-0.221871,-0.646195,1.052922,0.309348,0.193832,1
-0.36455,-0.714359,1.448185,1.171377,-0.134028,0.981756,-0.634919,1.055243,0.302651,0.158257,1
0.514998,-0.273326,-0.56619,1.130564,-0.130929,-0.424464,-0.634297,1.054816,0.302873,0.160554,1
0.739885,0.088975,-0.068955,1.1024,-0.194514,0.067558,-0.625438,1.005666,0.284963,0.175584,1
0.671304,0.083747,0.205639,1.169645,-0.263957,0.562831,-0.61511,1.026804,0.291434,0.163565,1
0.630173,0.085445,0.139529,1.222242,-0.323743,0.727732,-0.60789,1.079655,0.30887,0.138687,1
0.694183,0.114229,-0.185586,1.189138,-0.356009,2.030568,-0.603848,1.016642,0.29314,0.190653,1
0.79419,0.266523,0.170859,1.091226,-0.363968,0.653615,-0.59556,0.972128,0.28236,0.226375,1
0.756289,0.273709,-0.150696,1.180917,-0.366274,-0.168019,-0.596101,1.038953,0.297803,0.169454,1
-0.078797,-0.321044,0.279265,1.203571,-0.372222,2.695088,-0.594632,1.034556,0.295936,0.16882,1
-0.539366,-0.681698,-0.619744,1.216713,-0.387684,-0.189891,-0.594359,0.998021,0.288285,0.20406,1
-0.523436,-0.657306,-0.631688,1.225806,-0.404261,-0.048659,-0.596554,1.002457,0.292073,0.211957,1
0.539811,0.115293,-0.561416,1.233316,-0.40514,-0.059389,-0.588633,0.985669,0.284322,0.208401,1
0.688053,0.246415,0.013302,1.2414,-0.387335,-0.433837,-0.603757,1.011631,0.28772,0.175917,1
0.83471,0.163652,0.15459,1.130306,-0.370456,0.119719,-0.614809,0.983343,0.281671,0.203192,1
0.490135,0.04677,0.198737,1.107338,-0.370001,0.575564,-0.620216,1.048855,0.309489,0.203263,1
-0.561458,-0.764423,-0.091343,1.094759,-0.351175,-0.168665,-0.63932,1.073339,0.327592,0.236873,1
-0.529024,-0.69474,-0.722376,1.107868,-0.34686,-0.072989,-0.631462,1.075842,0.332484,0.253195,1
-0.5128,-0.671241,-0.667202,1.121154,-0.371924,-0.178963,-0.645001,1.092583,0.340043,0.25537,1
-0.526401,-0.651495,-0.6652,1.108977,-0.386094,-0.128121,-0.644442,1.063139,0.332225,0.274933,1
-0.545478,-0.675538,-0.509731,1.099845,-0.349367,0.248074,-0.640729,1.056178,0.344634,0.338292,1
-0.537078,-0.647693,-0.529553,1.13049,-0.291297,0.034719,-0.636889,1.059046,0.362739,0.405318,1
-0.523062,-0.632927,-0.591933,1.154159,-0.254807,-0.108178,-0.634206,1.048672,0.368281,0.442729,1
-0.518056,-0.635969,-0.518405,1.164511,-0.277033,-0.076939,-0.629036,1.028283,0.372652,0.488748,1
-0.493481,-0.597509,-0.588579,1.204009,-0.313445,0.055223,-0.625617,1.016339,0.373249,0.508307,1
-0.508696,-0.613605,-0.608583,1.20167,-0.328725,-0.486515,-0.620091,1.006794,0.369163,0.507269,1
-0.550843,-0.678573,-0.605726,1.194919,-0.316247,-0.235901,-0.617918,1.004792,0.362242,0.485234,1
-0.528203,-0.675006,-0.655477,1.167163,-0.264367,-0.354065,-0.61506,1.01041,0.378357,0.534373,1
-0.572032,-0.727173,-0.682457,1.164292,-0.185255,-0.453015,-0.610946,0.977538,0.372617,0.559186,1
-0.587915,-0.757953,-0.655605,1.133302,-0.136501,-0.318468,-0.612914,0.981631,0.381712,0.584782,1
-0.532384,-0.640627,-0.630001,1.073029,-0.128211,-0.094351,-0.603651,0.985048,0.381056,0.578026,1
-0.618158,-0.787743,-0.645396,1.088181,-0.195385,-0.319086,-0.602498,0.957939,0.398975,0.671233,1
-0.533403,-0.625475,-0.574148,1.071454,-0.259528,0.013312,-0.593579,0.949986,0.40389,0.696851,1
-0.561708,-0.713212,-0.687807,1.082853,-0.215148,0.336273,-0.595035,0.929271,0.38577,0.66399,1
-0.417905,-0.570158,-0.620011,1.031501,-0.132004,-0.493792,-0.587502,0.86677,0.353968,0.636871,1
0.318691,-0.059751,-0.691726,1.02119,-0.051946,-0.413037,-0.577689,0.959027,0.386055,0.62831,1
0.505284,0.124609,-0.525914,1.057492,-0.062055,0.049934,-0.564473,0.937897,0.3756,0.621597,1
0.592798,0.172112,0.397412,0.727316,-0.165028,1.494646,-0.47237,1.127773,0.441844,0.59719,1
0.069615,-0.217616,4.66506,0.914826,-0.215051,4.253247,-0.149888,0.929832,0.314469,0.421599,1
-0.578583,-0.720481,7.463335,0.999676,0.776323,6.591129,0.870008,1.024528,0.335653,0.355854,1
-0.561167,-0.679911,-0.646124,0.811552,0.895251,-0.075006,1.066597,0.773166,0.236346,0.353603,2
-0.560392,-0.679207,-0.576866,-0.889366,-0.256945,-0.232573,-0.103109,-0.77774,-0.626015,-0.648262,2
-0.565925,-0.693288,-0.659565,-0.886369,-0.249824,-0.463451,-0.509213,-0.776268,-0.623912,-0.645986,2
-0.595771,-0.734613,-0.636188,-0.890249,-0.295352,-0.139161,-0.555798,-0.777911,-0.624783,-0.646268,2
-0.608208,-0.756926,-0.525702,-0.887198,-0.2434,-0.098297,-0.573797,-0.787965,-0.626347,-0.642163,2
-0.618676,-0.791901,-0.643346,-0.885781,-0.29294,-0.415093,-0.583847,-0.781972,-0.620381,-0.637229,2
-0.539336,-0.652224,-0.736272,-0.880227,-0.3046,-0.514971,-0.587524,-0.785533,-0.621691,-0.637022,2
-0.574323,-0.663592,-0.448546,-0.878334,-0.217416,0.057169,-0.585695,-0.787128,-0.61933,-0.632887,2
-0.59191,-0.727179,-0.498206,-0.883161,-0.193003,0.054122,-0.587907,-0.783212,-0.615459,-0.629789,2
-0.528218,-0.617014,-0.594565,-0.875506,-0.253322,-0.002089,-0.594608,-0.786527,-0.617613,-0.630899,2
-0.545967,-0.652566,-0.467331,-0.877593,-0.281712,0.290081,-0.586299,-0.789711,-0.619727,-0.632037,2
-0.571643,-0.667788,-0.580633,-0.871148,-0.280564,-0.261163,-0.592181,-0.79233,-0.622871,-0.634828,2
-0.579673,-0.692724,-0.558863,-0.871127,-0.320926,0.00624,-0.591022,-0.794189,-0.621963,-0.632622,2
-0.555201,-0.635912,-0.566269,-0.874901,-0.330486,0.30956,-0.593162,-0.789838,-0.617224,-0.628668,2
-0.574873,-0.676831,-0.45332,-0.878387,-0.366473,0.369671,-0.597912,-0.785523,-0.613584,-0.626131,2
-0.593171,-0.704315,-0.56007,-0.875279,-0.312751,-0.265459,-0.598004,-0.790524,-0.616675,-0.627612,2
-0.570047,-0.685639,-0.66406,-0.873008,-0.359551,-0.596965,-0.593639,-0.796354,-0.62072,-0.629909,2
-0.576902,-0.705506,-0.671157,-0.87251,-0.366099,-0.586868,-0.587323,-0.792958,-0.622273,-0.633708,2
-0.577126,-0.69986,-0.610724,-0.871828,-0.367556,-0.400577,-0.580849,-0.785042,-0.620611,-0.635795,2
-0.569485,-0.685462,-0.627387,-0.873432,-0.370324,-0.141764,-0.571542,-0.780733,-0.618966,-0.635959,2
-0.533253,-0.661907,-0.494979,-0.874971,-0.391464,0.180691,-0.564831,-0.780019,-0.618996,-0.636417,2
-0.560822,-0.675278,1.511602,-0.873323,-0.365729,0.813515,-0.558771,-0.778967,-0.618134,-0.635815,2
-0.564058,-0.649549,-0.649017,-0.86777,-0.278975,-0.529604,-0.558315,-0.784311,-0.619808,-0.635094,2
-0.564924,-0.62095,-0.529414,-0.857383,-0.225551,-0.218346,-0.555953,-0.783163,-0.616732,-0.631531,2
-0.57528,-0.659061,-0.374793,-0.851137,-0.333849,0.056957,-0.546592,-0.789838,-0.60712,-0.616312,2
-0.54756,-0.634188,-0.52632,-0.840501,-0.231001,-0.342716,-0.540103,-0.79893,-0.585627,-0.588342,2
-0.559727,-0.638238,-0.585067,-0.829316,-0.229567,-0.320284,-0.521623,-0.805442,-0.581448,-0.581438,2
-0.536857,-0.59204,-0.323035,-0.8376,-0.346009,0.535552,-0.500461,-0.807317,-0.582639,-0.582113,2
-0.53638,-0.607743,-0.325139,-0.83551,-0.376478,0.032246,-0.46237,-0.805442,-0.585269,-0.585481,2
-0.548611,-0.615734,-0.299736,-0.833894,-0.389264,-0.141982,-0.305906,-0.807369,-0.58346,-0.582954,2
-0.546373,-0.598605,-0.491879,-0.828565,-0.367743,-0.113836,0.3004,-0.812696,-0.586239,-0.584227,2
-0.539395,-0.599682,-0.486366,-0.827863,-0.335191,0.029578,0.314845,-0.814398,-0.588212,-0.585772,2
-0.532151,-0.592864,-0.5856,-0.826141,-0.065804,-0.402841,-0.717725,-0.817011,-0.585116,-0.581769,2
-0.553635,-0.6205,-0.649017,-0.828679,0.069639,-0.751859,-0.755557,-0.815888,-0.58198,-0.578856,3
-0.540275,-0.590899,-0.431659,-0.830935,-0.481697,-0.241505,-0.75775,-0.801677,-0.571539,-0.572234,3
-0.547846,-0.593421,-0.543614,-0.832402,-0.466805,-0.228277,-0.757893,-0.814229,-0.573626,-0.570784,3
-0.556856,-0.625379,-0.27201,-0.827358,-0.439448,-0.116035,-0.761221,-0.805189,-0.575343,-0.575146,3
-0.56223,-0.615943,-0.359034,-0.836659,-0.326894,0.016882,-0.766947,-0.819181,-0.578867,-0.574732,3
-0.583321,-0.664125,-0.590914,-0.832977,-0.276145,-0.540894,-0.774585,-0.808732,-0.576903,-0.575711,3
-0.575612,-0.662914,-0.163276,-0.836221,-0.382314,0.341501,-0.781182,-0.791671,-0.570318,-0.574005,3
-0.556291,-0.644847,-0.556728,-0.847667,-0.319307,-0.408062,-0.785521,-0.799649,-0.572234,-0.573556,3
-0.539154,-0.596634,-0.521437,-0.839588,-0.305164,-0.271842,-0.787837,-0.789511,-0.56698,-0.571196,3
-0.557557,-0.598307,-0.540271,-0.849892,-0.34378,-0.165963,-0.790068,-0.802191,-0.568383,-0.568849,3
-0.582135,-0.628649,-0.548867,-0.843339,-0.362142,-0.458256,-0.793019,-0.793054,-0.567979,-0.57114,3
-0.558272,-0.611824,-0.585406,-0.839088,-0.308432,-0.627967,-0.790499,-0.799779,-0.568424,-0.569581,3
-0.597081,-0.657008,-0.557813,-0.837662,-0.347718,-0.293638,-0.790056,-0.793782,-0.569379,-0.572368,3
-0.566782,-0.61235,-0.401185,-0.848319,-0.357946,-0.115581,-0.785452,-0.796808,-0.564849,-0.566733,3
-0.566169,-0.607452,-0.36382,-0.842144,-0.386394,-0.10648,-0.779448,-0.798475,-0.566554,-0.568011,3
-0.539483,-0.531932,-0.300761,-0.841579,-0.361602,0.45252,-0.774121,-0.79562,-0.567256,-0.569583,3
-0.556252,-0.579074,-0.565608,-0.835027,-0.279133,-0.13229,-0.763567,-0.798365,-0.568915,-0.570499,3
-0.562586,-0.593447,-0.374162,-0.836669,-0.383741,0.008421,-0.74955,-0.803825,-0.568388,-0.568347,3
-0.559294,-0.570899,-0.540975,-0.837818,-0.446788,0.068933,-0.734518,-0.801493,-0.567807,-0.568411,3
-0.57523,-0.622635,-0.334851,-0.834563,-0.468161,0.125624,-0.717348,-0.803184,-0.568838,-0.569024,3
-0.559532,-0.610677,-0.410174,-0.833146,-0.469609,-0.077313,-0.704995,-0.811749,-0.572692,-0.570521,3
-0.597396,-0.680063,-0.380034,-0.826675,-0.484409,1.006268,-0.695593,-0.805363,-0.569369,-0.568905,3
-0.496944,-0.541095,-0.357645,-0.835211,-0.469884,0.292719,-0.697021,-0.807999,-0.569081,-0.567883,3
-0.563596,-0.671165,-0.204911,-0.837522,-0.462073,0.362305,-0.695714,-0.813945,-0.573817,-0.57106,3
-0.572214,-0.61787,-0.399274,-0.833989,-0.452028,0.154732,-0.69089,-0.813473,-0.57373,-0.571108,3
-0.592473,-0.685373,-0.46906,-0.831473,-0.457183,-0.309523,-0.688745,-0.805085,-0.573624,-0.573446,3
-0.603559,-0.718846,-0.542485,-0.832623,-0.427007,-0.130783,-0.690125,-0.804724,-0.573221,-0.573118,3
-0.585612,-0.653459,-0.39515,-0.836998,-0.433056,-0.007139,-0.6982,-0.808261,-0.570614,-0.569385,3
-0.629032,-0.731761,-0.404479,-0.828369,-0.404897,0.320029,-0.71182,-0.806505,-0.571964,-0.571277,3
-0.572058,-0.708922,-0.593722,-0.830329,-0.401375,-0.136757,-0.724597,-0.806998,-0.575641,-0.57493,3
-0.626794,-0.768396,-0.434067,-0.834191,-0.388407,-0.05334,-0.735685,-0.804824,-0.575096,-0.574995,3
-0.642679,-0.78505,-0.679467,-0.83992,-0.390932,-0.753373,-0.744594,-0.809756,-0.576934,-0.575455,3
-0.655303,-0.889759,-0.655532,-0.834123,-0.342565,-0.340625,-0.752811,-0.81396,-0.577683,-0.575028,3
-0.643622,-0.846958,-0.737061,-0.832556,-0.351958,-0.662118,-0.751346,-0.810212,-0.574424,-0.572768,3
-0.646834,-0.833859,1.222365,-0.832469,-0.328281,0.829043,-0.742618,-0.798543,-0.568674,-0.570213,3
-0.635295,-0.814505,-0.84645,-0.847334,-0.343676,-0.695225,-0.734879,-0.796326,-0.567534,-0.569731,3
-0.625487,-0.848732,-0.797924,-0.839975,-0.254004,-0.782062,-0.730165,-0.803484,-0.568626,-0.568768,3
-0.642429,-0.869138,-0.664806,-0.841106,-0.294419,0.054423,-0.730783,-0.799339,-0.564639,-0.565854,3
-0.625993,-0.842161,-0.769191,-0.840881,-0.26586,-0.737442,-0.733772,-0.797616,-0.559676,-0.561251,3
-0.62624,-0.841508,-0.557741,-0.830298,-0.264862,-0.016393,-0.743004,-0.799235,-0.556524,-0.557604,3
-0.64154,-0.906856,-0.839747,-0.840338,-0.301067,-0.745297,-0.750787,-0.801032,-0.552957,-0.55355,3
-0.718562,-1.041603,-0.814683,-0.847251,-0.312356,-0.757208,-0.748446,-0.804065,-0.551276,-0.551075,3
-0.735155,-1.09166,-0.151733,-0.84712,1.055574,0.342967,-0.693959,-0.795166,-0.556889,-0.559108,3
0.738095,0.346314,-0.398686,1.084333,2.782742,0.13971,1.21913,1.099375,0.341282,0.249965,1
-0.524693,-0.655443,-0.635005,1.036443,-0.31869,-0.28388,0.31793,1.144306,0.366424,0.277444,1
-0.506726,-0.619004,-0.323035,1.111612,-0.199832,1.032445,-0.223973,1.092919,0.337524,0.244656,1
