44,1.30990,1.30990,1.00610,1.00610,0.83864,1.05460,1.05460,0.98409,1.1184,1.07390,2
45,1.29590,1.29590,1.10340,1.10340,0.83711,1.05670,1.05670,0.94490,1.0168,1.06490,2
46,1.59140,1.59140,1.11870,1.11870,0.81187,1.12270,1.12270,0.93410,1.1745,1.11020,3
47,1.37330,1.37330,1.17500,1.17500,0.80743,1.15420,1.15420,0.96866,1.1566,1.16190,3
48,1.63510,1.63510,0.93716,0.93716,0.80053,1.15750,1.15710,0.95662,1.2135,1.18610,3
49,1.35650,1.35650,1.03430,1.03430,0.79461,1.16600,1.16600,1.03510,1.1819,1.15290,3
50,1.29990,1.29990,1.18030,1.18030,0.89432,1.01330,1.01330,1.1560,1.11240,1.03600,1
51,1.06680,1.06680,1.15890,1.15890,0.89402,1.02040,1.02040,1.1901,1.12290,1.07890,1
52,1.33100,1.33100,1.10400,1.10400,0.79150,1.17370,1.17370,1.3688,1.26790,1.21350,3
53,1.21650,1.21650,1.09810,1.09810,0.81153,1.12910,1.12910,1.3298,1.16690,1.12880,2
54,1.20660,1.20660,1.11180,1.11180,0.80777,1.13200,1.13200,1.3509,1.19410,1.12480,2
55,0.91827,0.91827,1.09810,1.09810,0.80731,1.13280,1.13280,1.3658,1.18540,1.13390,2
56,1.18560,1.18560,1.08230,1.08230,0.80509,1.13850,1.13850,1.4032,1.22310,1.18290,2
57,1.36760,1.36760,1.07220,1.07220,0.79852,1.15560,1.15560,1.4379,1.18350,1.21040,2
58,0.93692,0.93692,1.05920,1.05920,0.79599,1.16370,1.16370,1.4416,1.17700,1.23750,2
59,1.22620,1.22620,1.08370,1.08370,0.77101,1.21930,1.21930,1.5412,1.22150,1.15540,3
60,1.57820,1.57820,1.02350,1.02350,0.76353,1.23890,1.23890,1.5456,1.31150,1.17490,3
61,0.97250,0.97250,0.91514,0.91514,0.90487,1.00190,1.00190,1.1070,1.05150,1.01190,1
62,1.16800,1.16800,1.00210,1.00210,0.89877,1.00830,1.00830,1.0477,1.10090,1.01650,1
63,0.95894,0.95894,1.08020,1.08020,0.89517,1.00880,1.00880,1.0723,1.08200,1.00030,1
64,1.13960,1.13960,1.05870,1.05870,0.89348,1.02060,1.02060,1.0576,1.09870,1.00230,1
65,1.16830,1.16830,1.14180,1.14180,0.80716,1.13820,1.13820,1.1959,1.19970,1.13040,2
66,1.22690,1.22690,1.16450,1.16450,0.80566,1.14080,1.14080,1.1744,1.17120,1.14510,2
67,1.49580,1.49580,1.07580,1.07580,0.80397,1.14160,1.14160,1.1279,1.21430,1.15230,2
68,1.39490,1.39490,1.22170,1.22170,0.78106,1.19930,1.19930,1.0580,1.31620,1.21680,3
69,1.40040,1.40040,1.17840,1.17840,0.78079,1.20270,1.20270,1.0674,1.23900,1.20520,3
70,1.38920,1.38920,1.10990,1.10990,0.78056,1.20290,1.20290,1.3560,1.21460,1.18820,3
71,1.43970,1.43970,1.16690,1.16690,0.77001,1.23180,1.23180,1.3169,1.22540,1.13340,3
72,1.15800,1.15800,0.99509,0.99509,0.91577,0.99562,0.99562,1.1462,0.99651,0.99375,1
73,0.96021,0.96021,0.98928,0.98928,0.91323,0.99363,0.99363,1.2177,1.03310,0.98148,1
74,1.10680,1.10680,0.97276,0.97276,0.91288,0.99207,0.99207,1.1975,1.07630,1.00130,1
75,1.14000,1.14000,0.96163,0.96163,0.90853,0.98845,0.98845,1.0899,1.0036,1.01250,1
76,1.18950,1.18950,1.04630,1.04630,0.82390,1.08200,1.08200,1.2398,1.1022,1.11080,2
77,1.20470,1.20470,1.03350,1.03350,0.82255,1.08100,1.08100,1.2095,1.1298,1.10600,2
78,1.26450,1.26450,1.03210,1.03210,0.82212,1.07140,1.07140,1.2088,1.0574,1.08680,2
79,1.25050,1.25050,1.00880,1.00880,0.82016,1.06250,1.06250,1.2192,1.1622,1.09840,2
80,1.14070,1.14070,0.99061,0.99061,0.81840,1.06190,1.06190,1.2139,1.1545,1.08020,2
81,1.27970,1.27970,1.01650,1.01650,0.79622,1.11060,1.11060,1.1048,1.1738,1.13170,3
82,0.98947,0.98947,1.00500,1.00500,0.79361,1.10350,1.10350,1.3459,1.1873,1.13010,3
83,1.18420,1.18420,0.85017,0.85017,0.89678,1.02140,1.02140,1.1270,1.1077,0.93434,1
84,1.38740,1.38740,1.03130,1.03130,0.86010,1.10220,1.10220,1.1058,1.1941,1.05880,1
85,0.94908,0.94908,0.55657,0.55657,0.86282,1.14940,1.14940,1.1129,1.2370,1.13270,1
86,1.37520,1.37520,0.91996,0.91996,0.74811,1.28230,1.28230,1.2519,1.3221,1.22430,2
87,1.39780,1.39780,0.96147,0.96147,0.80520,1.15450,1.15450,1.2457,1.2488,1.10350,2
88,1.37090,1.37090,1.16430,1.16430,0.77182,1.23540,1.23540,1.4003,1.2672,1.27670,2
89,1.21830,1.21830,0.68698,0.68698,0.78222,1.21730,1.21730,1.2159,1.2551,1.14190,2
90,1.00240,1.00240,0.98638,0.98638,0.77373,1.22560,1.22560,1.1058,1.3193,1.25210,3
91,1.26180,1.26180,1.04350,1.04350,0.72294,1.34480,1.34480,1.3617,1.3731,1.19770,3
92,1.64740,1.64740,1.17000,1.17000,0.75643,1.27010,1.27010,1.3195,1.3308,1.29470,3
93,1.49310,1.49310,1.10190,1.10190,0.73460,1.32990,1.32990,1.4020,1.4082,1.21440,3
94,1.49390,1.49390,1.07420,1.07420,0.73679,1.33630,1.33630,1.3833,1.4069,1.20380,3
95,1.06520,1.06520,0.65936,0.65936,0.88757,1.02640,1.02640,1.2100,1.0488,1.06890,1
96,1.39140,1.39140,1.16790,1.16790,0.73920,1.28720,1.28720,1.5892,1.3169,1.32740,3
97,1.31380,1.31380,0.96078,0.96078,0.72221,1.33260,1.33260,1.4260,1.3561,1.23990,3
98,1.13790,1.13790,0.90530,0.90530,0.81897,1.18920,1.18920,1.1343,1.2660,1.23640,1
99,1.37810,1.37810,1.05140,1.05140,0.76467,1.20460,1.20460,1.2740,1.3148,1.27870,2
100,1.20040,1.20040,0.84960,0.84960,0.75976,1.21610,1.21610,1.25950,1.28810,1.26610,2
101,1.41690,1.41690,0.89046,0.89046,0.75942,1.23470,1.23470,1.23630,1.30550,1.31630,2
102,0.94611,0.94611,0.71912,0.71912,0.75754,1.25170,1.25170,1.22810,1.30080,1.29300,2
103,1.15760,1.15760,0.85525,0.85525,0.75055,1.25680,1.25680,1.27530,1.26530,1.28550,2
104,1.52160,1.52160,0.71330,0.71330,0.74545,1.26830,1.26830,1.31840,1.40860,1.21840,3
105,1.56460,1.56460,1.00870,1.00870,0.74376,1.28110,1.28110,1.34620,1.28920,1.29620,3
106,1.80430,1.80430,1.04780,1.04780,0.89862,0.97302,0.97302,1.22050,0.99732,1.07700,1
107,2.11940,2.11940,1.03760,1.03760,1.00690,0.71095,0.71095,1.04620,0.74146,0.88653,1
108,1.65120,1.65120,0.93827,0.93827,1.01570,0.69200,0.69200,1.00850,0.69064,0.79573,1
109,1.27120,1.27120,0.87859,0.87859,1.02370,0.66617,0.66617,1.04480,0.69665,1.01930,1
110,1.67890,1.67890,0.95619,0.95619,0.99232,0.62983,0.62983,1.27150,0.64372,0.99311,2
111,1.96900,1.96900,0.91449,0.91449,1.00610,0.60310,0.60310,1.16290,0.71243,0.94628,2
112,1.73860,1.73860,0.87875,0.87875,1.00790,0.60269,0.60269,0.94636,0.62741,0.95909,2
113,1.60710,1.60710,0.87639,0.87639,1.00900,0.60012,0.60012,0.99980,0.56729,0.74137,2
114,1.62380,1.62380,0.69313,0.69313,1.01670,0.57777,0.57777,1.00350,0.66066,0.91289,2
115,1.97090,1.97090,0.67472,0.67472,1.02690,0.55028,0.55028,0.96901,0.65126,0.78050,2
116,1.63250,1.63250,0.57941,0.57941,1.02650,0.54682,0.54682,1.00580,0.63756,0.73618,3
117,0.96996,0.96996,0.85813,0.85813,0.90268,0.98856,0.98856,1.10770,1.02070,0.98163,1
118,1.23380,1.23380,0.86625,0.86625,0.89743,1.01640,1.01640,1.11880,1.17610,1.03900,1
119,1.34380,1.34380,0.87316,0.87316,0.89060,1.01690,1.01690,1.11980,1.19410,1.06460,1
120,1.38750,1.38750,0.97557,0.97557,0.88569,1.03180,1.03180,1.13140,1.12810,1.03120,1
121,1.16690,1.16690,0.97641,0.97641,0.87844,1.06490,1.06490,1.15140,1.12390,0.98996,1
122,1.41800,1.41800,0.99986,0.99986,0.87203,1.06720,1.06720,1.16860,1.13670,0.99413,1
123,1.30410,1.30410,1.11740,1.11740,0.79035,1.17230,1.17230,1.28020,1.21590,1.16160,2
124,1.22470,1.22470,1.05980,1.05980,0.86950,1.07640,1.07640,1.20330,1.10290,1.03370,1
125,0.98634,0.98634,1.1728,1.1728,0.78817,1.1809,1.1809,1.3373,1.2778,1.1369,2
126,1.15700,1.15700,1.0880,1.0880,0.77900,1.1923,1.1923,1.3429,1.2011,1.1378,2
127,1.15890,1.15890,1.1717,1.1717,0.77251,1.2009,1.2009,1.3678,1.1279,1.1074,2
128,1.58790,1.58790,1.2462,1.2462,0.90659,1.0013,1.0013,1.0706,1.0407,1.0549,1
129,1.62220,1.62220,1.1592,1.1592,0.82257,1.1091,1.1091,1.2395,1.1321,1.1450,2
130,1.43230,1.43230,1.1518,1.1518,0.81855,1.1092,1.1092,1.2689,1.2021,1.2419,2
131,1.86030,1.86030,1.1408,1.1408,0.81740,1.1192,1.1192,1.4450,1.1993,1.2216,2
132,1.59590,1.59590,1.1273,1.1273,0.81464,1.1250,1.1250,1.4625,1.1393,1.2034,2
133,1.59540,1.59540,1.1227,1.1227,0.79261,1.1796,1.1796,1.6028,1.2120,1.2824,3
134,1.80480,1.80480,1.0986,1.0986,0.80612,1.1331,1.1331,1.4507,1.2214,1.2472,2
135,2.06580,2.06580,1.0837,1.0837,0.77619,1.2169,1.2169,1.6915,1.2944,1.1715,3
136,1.29450,1.29450,1.0831,1.0831,0.77473,1.2218,1.2218,1.7345,1.3124,1.2176,3
137,1.56020,1.56020,1.0730,1.0730,0.77151,1.2225,1.2225,1.7499,1.2445,1.2560,3
138,1.70120,1.70120,1.0110,1.0110,0.76767,1.2272,1.2272,1.7572,1.2353,1.2152,3
139,1.29990,1.29990,1.1803,1.1803,0.89432,1.0133,1.0133,1.1560,1.0801,1.0360,1
140,1.06680,1.06680,1.1589,1.1589,0.89402,1.0204,1.0204,1.1901,1.0520,1.0789,1
141,1.33100,1.33100,1.1040,1.1040,0.79150,1.1737,1.1737,1.3688,1.2821,1.2135,3
142,1.21650,1.21650,1.0981,1.0981,0.81153,1.1291,1.1291,1.3298,1.2297,1.1288,2
143,1.20660,1.20660,1.1118,1.1118,0.80777,1.1320,1.1320,1.3509,1.2164,1.1248,2
144,0.91827,0.91827,1.0981,1.0981,0.80731,1.1328,1.1328,1.3658,1.2158,1.1339,2
145,1.18560,1.18560,1.0823,1.0823,0.80509,1.1385,1.1385,1.4032,1.1666,1.1829,2
146,1.36760,1.36760,1.0722,1.0722,0.79852,1.1556,1.1556,1.4379,1.2304,1.2104,2
147,0.93692,0.93692,1.0592,1.0592,0.79599,1.1637,1.1637,1.4416,1.1820,1.2375,2
148,1.22620,1.22620,1.0837,1.0837,0.77101,1.2193,1.2193,1.5412,1.2527,1.1554,3
149,1.57820,1.57820,1.0235,1.0235,0.76353,1.2389,1.2389,1.5456,1.2673,1.1749,3
150,0.94458,0.94458,0.99322,0.99322,0.87982,1.07540,1.07540,1.1506,1.07220,1.07980,1
151,1.40670,1.40670,0.84785,0.84785,0.88546,1.07230,1.07230,1.2205,1.06540,1.10590,1
152,1.06320,1.06320,0.78901,0.78901,0.88957,1.07200,1.07200,1.2459,1.12090,1.12370,1
153,1.30470,1.30470,0.89799,0.89799,0.80977,1.17060,1.17060,1.3534,1.20260,1.26170,2
154,1.73400,1.73400,0.90869,0.90869,0.81353,1.15050,1.15050,1.3675,1.19920,1.25310,2
155,1.35980,1.35980,0.95016,0.95016,0.81575,1.14880,1.14880,1.3721,1.21260,1.22510,2
156,0.99538,0.99538,0.87834,0.87834,0.81859,1.14150,1.14150,1.3724,1.20140,1.22990,2
157,1.41880,1.41880,0.94854,0.94854,0.81913,1.13030,1.13030,1.3920,1.23580,1.20350,2
158,1.30950,1.30950,1.03090,1.03090,0.84443,1.10160,1.10160,1.3931,1.26510,1.30130,2
159,1.26880,1.26880,1.07850,1.07850,0.84074,1.06550,1.06550,1.4685,1.06160,1.24580,3
160,1.47850,1.47850,0.65893,0.65893,0.84731,1.05060,1.05060,1.4896,1.16090,1.24200,3
161,1.16220,1.16220,0.75467,0.75467,0.90035,1.00790,1.00790,1.1794,1.03030,1.00920,1
162,1.16000,1.16000,0.78277,0.78277,0.90966,1.00770,1.00770,1.2049,1.05930,0.99343,1
163,1.33760,1.33760,0.79836,0.79836,0.90084,1.00680,1.00680,1.2285,1.07350,1.01480,1
164,1.46000,1.46000,0.92518,0.92518,0.82400,1.10490,1.10490,1.3821,1.19440,1.16620,2
165,1.15740,1.15740,0.95220,0.95220,0.82414,1.09980,1.09990,1.4444,1.15170,1.17790,2
166,1.41960,1.41960,0.96817,0.96817,0.81851,1.08330,1.08330,1.4627,1.15070,1.19910,2
167,1.41980,1.41980,0.98262,0.98262,0.83211,1.08240,1.08240,1.4474,1.11640,1.18940,2
168,1.31260,1.31260,1.05290,1.05290,0.80894,1.13110,1.13110,1.6239,1.16280,1.22510,3
169,1.45560,1.45560,1.05470,1.05470,0.80644,1.12850,1.12850,1.6444,1.20570,1.21070,3
170,1.26030,1.26030,1.07140,1.07140,0.80665,1.12500,1.12500,1.7019,1.14220,1.20650,3
171,1.30720,1.30720,1.10550,1.10550,0.80370,1.12380,1.12380,1.7142,1.17720,1.19420,3
172,1.21970,1.21970,0.74441,0.74441,0.90888,0.98751,0.98751,1.1538,1.08630,0.97613,1
173,1.27280,1.27280,0.92358,0.92358,0.91693,0.96417,0.96417,1.1535,1.05280,0.89241,1
174,1.01310,1.01310,0.86392,0.86392,0.92225,0.94622,0.94622,1.1295,0.96495,0.89716,1
175,1.50920,1.50920,0.99433,0.99433,0.86185,0.99375,0.99375,1.22070,1.02670,0.96902,2
176,1.33060,1.33060,1.14600,1.14600,0.86394,0.98700,0.98700,1.21740,1.02080,0.95923,2
177,1.23910,1.23910,0.69800,0.69800,0.86590,0.98208,0.98208,1.20490,1.05150,1.02070,2
178,1.18490,1.18490,0.85717,0.85717,0.86863,0.98168,0.98168,1.19860,0.96863,0.92707,2
179,1.39210,1.39210,1.11310,1.11310,0.84903,1.01310,1.01310,1.09230,1.04350,1.00120,3
180,1.62620,1.62620,1.03630,1.03630,0.85486,1.00810,1.00810,1.08610,1.04720,0.99437,3
181,1.67980,1.67980,0.94674,0.94674,0.86013,0.99352,0.99351,1.08040,1.08250,0.97626,3
182,1.57750,1.57750,1.11820,1.11820,0.86875,0.96826,0.96825,1.07270,0.83747,0.93596,3
183,1.19840,1.19840,0.88216,0.88216,0.92669,0.93669,0.93669,0.98783,1.04650,0.96058,1
184,1.10560,1.10560,0.86734,0.86734,0.92621,0.93718,0.93718,0.99935,1.00690,0.97838,1
185,1.23460,1.23460,0.68154,0.68154,0.92545,0.95216,0.95216,1.02180,0.99369,0.98915,1
186,1.08720,1.08720,0.92278,0.92278,0.91288,0.97790,0.97790,1.03840,0.95612,0.89156,1
187,1.26730,1.26730,0.70693,0.70693,0.83094,1.08120,1.08120,1.14610,1.12080,1.00930,2
188,0.96910,0.96910,0.55687,0.55687,0.83023,1.08280,1.08290,1.17890,1.16170,1.04230,2
189,1.33050,1.33050,0.81901,0.81901,0.82952,1.08650,1.08660,1.19850,1.08910,1.03600,2
190,0.98391,0.98391,0.97843,0.97843,0.80668,1.14290,1.14280,1.28840,1.16830,1.04000,3
191,1.33560,1.33560,0.97773,0.97773,0.78440,1.20210,1.20210,1.47480,1.23410,1.25550,3
192,1.33540,1.33540,0.88618,0.88618,0.77657,1.21750,1.21750,1.66470,1.30160,1.06720,3
193,1.38150,1.38150,0.63382,0.63382,0.77017,1.25600,1.25600,1.71960,1.33300,1.17240,3
194,1.45990,1.45990,0.77488,0.77488,0.90985,0.97777,0.97777,1.15610,1.03390,0.99064,1
195,0.98430,0.98430,0.84958,0.84958,0.90077,0.99038,0.99038,1.15960,1.05350,0.96882,1
196,1.28840,1.28840,0.86488,0.86488,0.88285,1.05870,1.05870,1.17200,1.09460,1.06850,1
197,1.38770,1.38770,0.96208,0.96208,0.80056,1.16500,1.16500,1.29410,1.23450,1.19150,2
198,1.45950,1.45950,0.99101,0.99101,0.79726,1.16750,1.16750,1.31780,1.27430,1.21060,2
199,1.60130,1.60130,1.05310,1.05310,0.77408,1.22460,1.22460,1.43760,1.30720,1.27880,3
200,1.59620,1.59620,1.12910,1.12910,0.76552,1.24990,1.24990,1.4767,1.27860,1.28140,3
201,1.42050,1.42050,1.17940,1.17940,0.75850,1.25690,1.25690,1.5037,1.31150,1.27510,3
202,1.61140,1.61140,1.19210,1.19210,0.75777,1.25700,1.25700,1.5054,1.27800,1.22100,3
203,1.88700,1.88700,1.19770,1.19770,0.75704,1.26560,1.26560,1.5378,1.34880,1.28690,3
204,1.72310,1.72310,1.11250,1.11250,0.75325,1.28370,1.28370,1.6498,1.23670,1.19080,3
205,1.29230,1.29230,0.75573,0.75573,0.87299,1.09430,1.09430,1.1556,1.08820,1.01230,1
206,1.04390,1.04390,1.09920,1.09920,0.88531,1.06500,1.06500,1.2082,1.02960,0.91756,1
207,1.59230,1.59230,1.16750,1.16750,0.89233,1.04840,1.04840,1.1877,1.02510,0.95533,1
208,1.43240,1.43240,1.16030,1.16030,0.82432,1.10020,1.10020,1.3277,1.07340,0.99110,2
209,1.55460,1.55460,0.97823,0.97823,0.83150,1.09080,1.09080,1.2941,1.12030,0.97490,2
210,1.63420,1.63420,1.10390,1.10390,0.81380,1.13740,1.13740,1.4256,1.17290,1.03950,3
211,1.51750,1.51750,1.12740,1.12740,0.81526,1.11870,1.11860,1.4212,1.12740,1.09390,3
212,1.33480,1.33480,0.93915,0.93915,0.81651,1.11710,1.11710,1.4426,1.23390,1.16910,3
213,1.68560,1.68560,1.06510,1.06510,0.81742,1.11620,1.11620,1.4097,1.27740,1.19510,3
214,1.62390,1.62390,1.06650,1.06650,0.82611,1.09620,1.09620,1.4159,1.23580,1.07250,3
215,1.57990,1.57990,1.02430,1.02430,0.85898,1.01950,1.01950,1.3700,1.20110,1.02700,2
216,1.87550,1.87550,1.12470,1.12470,0.86915,1.01380,1.01380,1.4710,1.27140,0.74717,2
217,1.23990,1.23990,0.75137,0.75137,0.92205,0.97039,0.97039,1.1270,1.01180,0.91322,1
218,1.13280,1.13280,0.78857,0.78857,0.93624,0.91240,0.91240,1.1412,0.94664,0.92227,1
219,1.40760,1.40760,1.13270,1.13270,0.90434,1.00580,1.00580,1.1434,1.01230,0.95711,1
220,0.99647,0.99647,0.87600,0.87600,0.86579,1.01640,1.01640,1.2621,1.06040,1.00810,2
221,1.36540,1.36540,1.10490,1.10490,0.81449,1.13860,1.13860,1.3113,1.20550,1.22560,2
222,1.24540,1.24540,0.97527,0.97527,0.81587,1.12480,1.12480,1.3180,1.18890,1.28110,2
223,1.32960,1.32960,0.92747,0.92747,0.80640,1.11110,1.11110,1.3924,1.19740,1.11760,3
224,1.46960,1.46960,1.03890,1.03890,0.82222,1.09440,1.09440,1.3927,1.16190,0.93755,3
225,1.56900,1.56900,0.88812,0.88812,0.82231,1.08790,1.08790,1.4000,1.19090,1.22870,3
226,1.71030,1.71030,0.85614,0.85614,0.98708,0.66665,0.66665,1.5216,0.72473,0.59726,3
227,1.72660,1.72660,0.66439,0.66439,0.95213,0.69888,0.69888,1.6114,0.79663,0.64045,3
228,1.23700,1.23700,1.04600,1.04600,0.89102,0.98526,0.98526,1.1744,1.05600,0.96825,1
229,1.24460,1.24460,0.88756,0.88756,0.90563,0.90947,0.90947,1.1478,0.93292,0.78098,1
230,1.13580,1.13580,0.84253,0.84253,0.90814,1.02240,1.02240,1.0758,1.09730,0.87897,1
231,1.24050,1.24050,0.92675,0.92675,0.82863,1.07850,1.07850,1.1691,1.11130,1.03530,2
232,1.28240,1.28240,0.91755,0.91755,0.83411,1.07330,1.07330,1.1375,1.13560,0.96183,2
233,1.41350,1.41350,0.91396,0.91396,0.83480,1.06780,1.06780,1.1998,1.15150,0.99973,2
234,1.53790,1.53790,0.89004,0.89004,0.84627,1.08490,1.08490,1.1837,1.17950,0.96265,2
235,1.25080,1.25080,0.84153,0.84153,0.85830,0.97362,0.97362,1.1961,1.00810,0.77551,2
236,0.93534,0.93534,0.83831,0.83831,0.86280,0.97430,0.97430,1.1837,0.99096,0.67511,2
237,1.37980,1.37980,0.85629,0.85629,0.84481,1.05530,1.05520,1.2980,1.06770,0.65938,3
238,0.89839,0.89839,0.85247,0.85247,0.84965,1.04690,1.04690,1.5550,1.06380,0.62086,3
239,1.18170,1.18170,0.92617,0.92617,0.90678,1.03530,1.03530,1.1718,1.08560,1.00340,1
240,1.05860,1.05860,0.92050,0.92050,0.90438,1.03180,1.03180,1.2049,1.02600,1.01240,1
241,1.15220,1.15220,0.91562,0.91562,0.89900,1.02060,1.02060,1.2829,1.10020,1.02540,1
242,1.58340,1.58340,1.00570,1.00570,0.81836,1.12050,1.12050,1.4007,1.18790,1.09630,2
243,1.24360,1.24360,0.97705,0.97705,0.82662,1.11910,1.11910,1.4045,1.19650,1.09360,2
244,1.30230,1.30230,1.00700,1.00700,0.80533,1.16190,1.16190,1.5018,1.26360,1.14210,3
245,1.34730,1.34730,0.98820,0.98820,0.82337,1.15920,1.15920,1.5040,1.11350,1.09010,3
246,1.57090,1.57090,0.88566,0.88566,0.79917,1.15600,1.15600,1.5395,1.26270,1.13760,3
247,1.44370,1.44370,0.70532,0.70532,0.81606,1.15380,1.15380,1.5685,1.19040,1.10280,3
248,1.25850,1.25850,0.66089,0.66089,0.79974,1.12780,1.12780,1.6202,1.21370,1.11000,3
249,0.97167,0.97167,0.63297,0.63297,0.83191,1.09650,1.09650,1.7263,1.27650,1.14910,3
250,1.03260,1.03260,0.79381,0.79381,0.87832,1.06660,1.06660,1.1489,1.01070,0.99622,1
251,1.21530,1.21530,1.13130,1.13130,0.89164,1.02550,1.02550,1.1943,1.11680,1.01900,1
252,1.40570,1.40570,1.03500,1.03500,0.82128,1.10570,1.10570,1.3265,1.18650,1.08350,2
253,1.21030,1.21030,0.94992,0.94992,0.90482,0.99187,0.99187,1.0307,0.99541,0.90105,1
254,1.34890,1.34890,1.00230,1.00230,0.82649,1.05190,1.05190,1.1493,1.13370,1.01880,2
255,1.39980,1.39980,1.13090,1.13090,0.83922,1.05130,1.05130,1.1335,1.04930,0.95788,2
256,1.24890,1.24890,1.06580,1.06580,0.84073,1.04650,1.04650,1.1176,0.98946,0.92340,2
257,1.32760,1.32760,1.17150,1.17150,0.84492,1.04280,1.04280,1.1707,1.04160,0.68847,2
258,1.75900,1.75900,1.12320,1.12320,0.85911,1.03650,1.03660,1.2102,1.14960,0.59239,2
