IMU1_GyroX_Mean,IMU1_GyroX_StdDev,IMU1_GyroX_RMS,IMU1_GyroX_Amp,IMU1_GyroY_Mean,IMU1_GyroY_StdDev,IMU1_GyroY_RMS,IMU1_GyroY_Amp,IMU1_GyroZ_Mean,IMU1_GyroZ_StdDev,IMU1_GyroZ_RMS,IMU1_GyroZ_Amp,IMU1_AccX_Mean,IMU1_AccX_StdDev,IMU1_AccX_RMS,IMU1_AccX_Amp,IMU1_AccY_Mean,IMU1_AccY_StdDev,IMU1_AccY_RMS,IMU1_AccY_Amp,IMU1_AccZ_Mean,IMU1_AccZ_StdDev,IMU1_AccZ_RMS,IMU1_AccZ_Amp,IMU2_GyroX_Mean,IMU2_GyroX_StdDev,IMU2_GyroX_RMS,IMU2_GyroX_Amp,IMU2_GyroY_Mean,IMU2_GyroY_StdDev,IMU2_GyroY_RMS,IMU2_GyroY_Amp,IMU2_GyroZ_Mean,IMU2_GyroZ_StdDev,IMU2_GyroZ_RMS,IMU2_GyroZ_Amp,IMU2_AccX_Mean,IMU2_AccX_StdDev,IMU2_AccX_RMS,IMU2_AccX_Amp,IMU2_AccY_Mean,IMU2_AccY_StdDev,IMU2_AccY_RMS,IMU2_AccY_Amp,IMU2_AccZ_Mean,IMU2_AccZ_StdDev,IMU2_AccZ_RMS,IMU2_AccZ_Amp,OFS_FIB_Mean,OFS_FIB_StdDev,OFS_FIB_RMS,OFS_FIB_ROM,OFS_FIB_tnorm,OFS_FIB_MNF,OFS_FIB_MDF,OFS_FIB_IMNF,EMG_EMG_Mean,EMG_EMG_StdDev,EMG_EMG_RMS,EMG_EMG_Amp,EMG_EMG_MNF,EMG_EMG_MDF,EMG_EMG_IMNF,Age,Height,Weight,BMI,Fatigue_level,Subject
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0003990360958674,0.194346707645328,2.15610475261066,100.0,100.0,100.0,100.0,0.398952428877931,0.209530870561165,34.8306022303489,30.0,176.0,94.0,30.34607438,1,30
-1202.30951275516,224.072573321274,224.512984984453,208.43944899602,189.039303419496,140.17907214563,140.589675086081,203.019965303892,146.498126063477,286.457413461792,286.478973887373,348.264690227271,91.0718510823933,95.5589733391648,94.8663561968673,102.356142899975,90.4914980299202,99.124593299973,97.7219837062057,116.088733216579,96.5900226306491,101.457436764203,100.858798687143,115.340067340067,211.697163103045,715.24180389284,714.220942687518,862.727063107761,-485.146506044014,738.009588131583,737.555712074843,931.617422999819,-42.3896631499,849.337797086365,790.972411234855,877.747309450096,93.4748579801846,101.922334097445,100.50522980582,119.958644083548,54.4668845947314,176.73658418155,158.88363588619,201.718518518519,84.8661074045747,94.5186439589835,92.9469372333444,115.526224383466,160.867208672087,31.018884889048,99.6390742501965,99.6356819430573,17.7548303195559,2.4e-05,0.124792381492423,1.44811250955504,116.108384524479,216.053278634235,124.609653893796,140.905686694281,0.365817681389239,0.141349980650723,7.44409180468791,30.0,176.0,94.0,30.34607438,1,30
-6572.29667326235,251.988046517359,254.635292234062,246.415088661686,12.1921057766029,185.89179818484,186.358522768641,209.181031457136,18.4336250095339,427.033565874729,426.701705209844,394.388036917638,93.2127929599934,98.0044286760993,97.1900031804665,107.529693950507,90.3515228805951,101.38826000616,99.5180462719195,116.018680677174,144.241300122059,97.0069285136999,106.528710062203,105.912457912459,-677.512470575784,948.475500702854,947.611754362476,901.706461846718,407.564551761574,1352.77876920679,1348.25672277222,1197.60787315473,-301.469680461658,830.198108664979,780.082575751699,697.000484404287,97.3505386654333,109.75424827981,107.587891580789,123.077530726516,105.183023768293,206.910041393276,189.786495296708,195.288888888889,84.5670236886012,91.5594461271822,90.3631144020696,115.294662498552,114.525745257453,98.6111124331241,99.8346919271128,99.8346547841814,56.0828596113166,0.0001162827854723,0.171324281230136,0.903754200933881,143.319663726957,168.096480927204,144.969081859194,102.448981873415,0.143536218995523,0.19965999043456,7.21018166375295,30.0,176.0,94.0,30.34607438,1,30
-14909.8503904189,652.406225494637,658.808162193933,779.318843523597,932.845252364413,416.202639056025,419.97707892965,539.054781745435,702.310055201355,681.487130943765,682.139219902777,803.325600313338,77.6423715963565,100.658931236097,97.5093806969134,123.823427662078,83.7683127013159,109.153038995336,105.200083016817,160.429071803852,412.162712018732,195.084478806178,242.756384232914,311.717171717172,156.381068263604,948.503396029222,946.135419518876,910.28600052477,98.4944819206765,1515.5239227638,1510.59129178842,1401.5680699836,-108.82712110601,754.115602468906,702.647419034631,611.69457256587,90.9304750418132,111.014783580283,107.629534162179,127.512371924444,80.7698319663304,214.367172731421,193.908772100285,201.066666666666,88.0702385336765,89.897346370652,89.6223091526133,117.839527613755,129.349593495935,118.19531735069,100.060239030867,100.061865772065,59.9482886333788,8.01e-05,0.150679060431251,0.8114224906707,396.458518152068,1085.08480903364,469.099183744157,620.186917046467,0.626886430525321,0.224801637574406,7.24845320780202,30.0,176.0,94.0,30.34607438,1,30
-4641.39430873328,1182.71371589096,1184.14854089378,1278.98887309003,916.521903936684,1261.51945501042,1262.32684703468,1638.2403257022,1216.28083780323,1395.53465616046,1396.23567283419,1591.37296255009,38.8031009362708,124.227655139141,113.854917707454,190.895085218756,65.6300734234245,120.533858090989,112.706819322653,190.43490951547,733.449543479937,530.600305403737,576.408005952214,888.525252525253,2.00783388454442,930.565642305373,928.107744458616,867.337420190985,-132.292685859005,1703.94413778053,1698.34049817913,1627.10012757427,-48.4697481643214,802.167740885858,746.27519034498,670.407742044186,93.5625075517364,115.131546944336,111.503319110837,138.211008108546,43.2469070766087,232.428536695687,207.10555532642,233.599999999999,86.9865930095637,87.4298431771989,87.4002273463137,120.998031723979,128.048780487805,118.398249991939,100.049019681049,100.050665731442,61.2072777276729,8.02e-05,0.152182146580665,0.806658453028559,749.295806506315,1576.46262377634,824.624007065803,812.68232435579,0.239921018664591,0.198092621591943,7.33680927095715,30.0,176.0,94.0,30.34607438,1,30
3753.30385059114,2217.85727581978,2219.46561857038,2170.93762460409,-840.01342995386,1415.21727950076,1415.11134865189,1733.86580828897,3499.61210412655,2700.63806807394,2705.42136626622,2493.66997077521,41.4520321256906,139.589305142699,127.827428098428,233.517839433567,69.1257995139735,140.146897939754,130.31965641376,215.338587273789,690.575082187961,1052.48382960274,1006.64018632541,1532.39057239057,-15.9635953554869,909.756926763788,907.382325171702,808.743808092615,117.626509152668,1979.9070554258,1973.35656240435,1926.32185164935,-92.7564093862365,996.378735893459,927.307616608216,755.524314989153,92.1153647197122,116.921222616954,112.791275777522,150.091772960664,39.3686296915448,282.486798037037,251.158504694884,322.296296296295,87.0806438627644,87.724545477175,87.6738394589427,121.986800972561,130.894308943089,115.542078237359,100.081236142365,100.082606996515,60.8070363315179,7.77e-05,0.148923606863601,0.801507817051298,623.078533365745,1235.84471631838,677.072867047601,705.700377873334,0.464391189053029,0.193245168449849,7.45690664612906,30.0,176.0,94.0,30.34607438,1,30
-839.832982306816,2731.00189232252,2733.0751153152,2618.06757397251,-272.915452577734,1433.70291449458,1435.43040775103,1651.77521735208,3598.30254850017,3525.93612398705,3529.14487645908,3015.75728360098,37.4842292226316,129.318252453344,118.463715748967,224.01577527157,75.886698446653,139.306809148729,130.363400730307,233.406304728546,644.408320394374,1216.97491266417,1147.1708332287,1336.32323232323,-195.36987131487,894.340541010016,892.204937372862,833.310116165349,244.348265969617,2046.07641839334,2039.37903283867,1894.14805904866,-67.1143808974879,1196.12568452907,1112.79771705842,855.211347696972,87.3464839786131,112.886771934014,108.65660738977,147.396668293022,42.2903947760046,357.856419194852,318.038045580986,363.422222222221,84.288467020154,92.5014520218996,91.1292347852462,124.86279958319,122.60162601626,117.965326247942,100.026208638467,100.027811907248,60.4374319670917,8.36e-05,0.158934301027254,0.816151193933988,865.23159897269,1800.1191226594,949.839791635023,942.343104532657,0.301207756382048,0.191703857804231,7.63477274369025,30.0,176.0,94.0,30.34607438,1,30
-3522.6295421654,2228.73590055055,2230.46667031018,2238.10458843975,326.675383040309,1473.05359457935,1474.32247822966,1775.60642981058,1154.43891702224,2543.67848848921,2542.1139801065,2516.52476072832,40.6815068678811,131.533255825488,120.785839326513,201.948384418461,74.6252674526575,118.737155411034,112.169783184806,239.889083479276,655.97046477693,1000.17062416821,955.091948099189,1180.91582491582,-164.232757796031,950.476664633814,948.274272498535,1014.90955640897,-60.4059215740864,2085.53006675427,2079.13394523531,1877.57594313832,-138.380726555658,1251.54182567878,1166.19319093387,893.279627640531,93.3637497749203,113.636566418733,110.24419852034,145.35582351711,36.9186098647216,349.903225495218,310.875034325762,348.962962962962,86.5342457475758,93.6582943417889,92.4764239754942,126.409632974414,132.384823848238,115.509212380404,100.039112690379,100.040492839715,63.8628175497213,8.4e-05,0.147268218239236,0.821266305357253,757.639205216458,1283.32043961355,800.086123045981,788.72472248101,0.232859034590355,0.191583057423616,7.3570946817316,30.0,176.0,94.0,30.34607438,1,30
-6010.528561883,2820.93471109187,2823.30709729641,2525.97362343046,-617.749055010633,1623.30047693783,1622.73918054088,2095.83907423564,2334.32598638356,2852.23194458315,2853.26526279192,2870.70270053126,48.8735758316357,148.971750224756,136.852237586494,233.786757074657,75.8882304720176,156.089894204832,145.113783425987,292.755399883245,697.873067758232,1095.67480027492,1044.243267955,1316.45791245791,54.8893788813903,1094.66179070136,1091.81544996368,1241.90603407835,-502.066676079691,1938.20754797857,1932.33485954187,1727.97900492072,-142.141652587437,1137.71597031581,1060.41399426597,883.916724584573,96.2578231164337,116.427107630674,113.044351397291,151.868683348434,38.956164339956,332.288582704946,295.310341367641,321.585185185184,83.7914580209738,94.861447359945,93.0642166050429,131.522519393309,125.934959349593,129.656081754163,100.150354120485,100.153125501587,62.4944014229301,9.14e-05,0.154739510186253,0.812542422165554,863.325816478683,1794.50851878855,947.556085051922,1037.15981606261,0.331925728495454,0.189855126069759,7.04245056711231,30.0,176.0,94.0,30.34607438,1,30
-13538.707187552,2673.12710745823,2675.75036214746,2470.4836707518,351.548012516252,1743.58963239794,1742.18591901119,2289.38359255137,679.173947272374,3881.30009753669,3880.48388029106,3910.76617155252,38.1963859611231,161.273427468134,147.128303529649,255.798796097698,74.7560984054044,192.818651115166,177.549325219755,349.159369527145,622.566981305932,1336.62268923712,1253.2836541826,1584.04040404041,-330.191549412317,1223.67594245554,1220.85212385237,1323.23354721752,-290.633426400261,1637.12243562306,1631.73767184215,1441.15822854019,-183.425311952484,1277.36826712538,1190.56602955927,1060.26852846402,97.0777044850217,120.367762184535,116.456099573926,161.414929950511,8.44199634550016,383.589560521419,340.160977913124,365.155555555555,78.2994185450848,97.060105998241,94.0043933116267,137.513025356027,124.146341463415,128.552174518887,100.086269157363,100.088930327977,62.5404941220172,9.03e-05,0.156936716282882,0.828246750361778,824.135510068367,1513.79647836856,882.365841516958,906.767454457792,0.279297547423697,0.189299330711632,7.02883746679505,30.0,176.0,94.0,30.34607438,1,30
