IMU1_GyroX_Mean,IMU1_GyroX_StdDev,IMU1_GyroX_RMS,IMU1_GyroX_Amp,IMU1_GyroY_Mean,IMU1_GyroY_StdDev,IMU1_GyroY_RMS,IMU1_GyroY_Amp,IMU1_GyroZ_Mean,IMU1_GyroZ_StdDev,IMU1_GyroZ_RMS,IMU1_GyroZ_Amp,IMU1_AccX_Mean,IMU1_AccX_StdDev,IMU1_AccX_RMS,IMU1_AccX_Amp,IMU1_AccY_Mean,IMU1_AccY_StdDev,IMU1_AccY_RMS,IMU1_AccY_Amp,IMU1_AccZ_Mean,IMU1_AccZ_StdDev,IMU1_AccZ_RMS,IMU1_AccZ_Amp,IMU2_GyroX_Mean,IMU2_GyroX_StdDev,IMU2_GyroX_RMS,IMU2_GyroX_Amp,IMU2_GyroY_Mean,IMU2_GyroY_StdDev,IMU2_GyroY_RMS,IMU2_GyroY_Amp,IMU2_GyroZ_Mean,IMU2_GyroZ_StdDev,IMU2_GyroZ_RMS,IMU2_GyroZ_Amp,IMU2_AccX_Mean,IMU2_AccX_StdDev,IMU2_AccX_RMS,IMU2_AccX_Amp,IMU2_AccY_Mean,IMU2_AccY_StdDev,IMU2_AccY_RMS,IMU2_AccY_Amp,IMU2_AccZ_Mean,IMU2_AccZ_StdDev,IMU2_AccZ_RMS,IMU2_AccZ_Amp,OFS_FIB_Mean,OFS_FIB_StdDev,OFS_FIB_RMS,OFS_FIB_ROM,OFS_FIB_tnorm,OFS_FIB_MNF,OFS_FIB_MDF,OFS_FIB_IMNF,EMG_EMG_Mean,EMG_EMG_StdDev,EMG_EMG_RMS,EMG_EMG_Amp,EMG_EMG_MNF,EMG_EMG_MDF,EMG_EMG_IMNF,Age,Height,Weight,BMI,Fatigue_level,Subject
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0010556930007065,0.214669282002211,1.62360853479271,100.0,100.0,100.0,100.0,0.174692122440148,0.241036024993319,8.48790633339603,23.0,154.0,52.0,21.92612582,1,3
4.82528288551437,157.63680700251,157.64621036867,172.428230851879,367.828642393309,144.581165989129,146.112423496264,127.591322948413,-123.891458938819,142.251988221757,142.354965112106,157.650984176841,104.626387826429,102.698650246567,103.373570903622,113.284554845057,103.153860549852,98.0487374253509,99.8110942975438,99.3191864348968,102.999653397369,101.530863091383,102.12870286739,116.157631139618,98.0504746593897,127.030584555779,127.008494561218,109.984443770312,-166.485708145436,158.049266757261,158.318871395109,157.267053239011,-144.276573367099,159.626925438899,159.846314292798,175.166807608613,103.322562966502,100.678510805711,101.583175402315,101.243056027165,101.925628197842,98.7011411575231,99.9364383813635,104.156980540682,104.129206404253,99.4333946213054,101.032282390319,100.323040072506,164.295874822191,304.848728379835,102.199744902676,103.337808890698,245.052976543945,0.0109952610061998,0.13847017175756,1.32457555261692,94.7089821266571,46.1730356805214,91.0878218899061,63.9150874925654,0.0637515766546535,0.147303884698973,7.26787477959923,23.0,154.0,52.0,21.92612582,1,3
-1084.21058376953,1028.15330650068,1033.0010519774,1786.44346109252,-835.822108142731,528.979876355269,538.072996285176,554.038974734701,176.415677086098,415.274644519488,414.810400516292,548.21734326569,108.7702329111,102.310784878399,104.481877997225,127.942695523857,100.533612742072,100.419491574853,100.642829130723,129.701948633397,121.580559832811,118.693808977702,120.073232461415,154.864247429927,-174.271459928264,166.359630843724,167.106369701794,192.061801829729,-635.94439687512,528.503169525406,533.345311939308,757.575286799928,279.866588881393,406.293088011957,406.558718101051,620.188208440159,96.7686633656335,105.198092902989,102.860474187796,128.140441426146,119.209777670074,124.508174532416,122.839559153833,166.144704192242,130.33166097326,94.2610288869892,106.969277941339,138.988153039425,304.125177809388,2413.91523319949,106.894075690044,121.994461097099,1749.22913149318,0.118334164185741,0.0973793477212001,1.08676284316222,282.991530143581,852.454046361621,379.14744555912,1250.42091526803,0.592751860202828,0.132349749101322,7.13820255589022,23.0,154.0,52.0,21.92612582,1,3
-12856.6100240243,4318.72651436377,4376.13211032413,4264.4747028137,7800.059830378,1680.43468315904,1736.92679610265,1428.07183784798,1108.82342039203,1553.34730087705,1552.47677520055,1449.58773376944,88.8942395712959,90.1740888228644,91.788125695888,208.16773241515,63.5206866418808,82.544388672363,77.007052838443,163.86059667126,275.884148851252,197.783017245981,228.491726976888,368.974606800811,149.430699297511,218.679692479378,218.394583479816,247.677107925025,2112.05618434138,749.874296984394,769.228126438236,824.715871109448,158.656729267841,964.365678008897,962.72960725134,1071.98538159559,98.6243657059848,103.800699313694,102.351889585588,125.523938879456,131.651204713331,138.153222989094,136.032248957321,212.050411388271,129.051279149513,83.6019027802018,100.099883165003,118.797177445459,179.089615931721,2819.92115230318,128.673145154364,145.988404780972,1757.99769358428,0.108314784229872,0.155647114122242,1.05308985004519,381.454568936596,556.094854058849,402.032583476835,580.30313537433,0.262922079299357,0.155985043743641,7.02566627913891,23.0,154.0,52.0,21.92612582,1,3
239.06635553493,6288.1260279235,6291.38111541761,5631.95182758103,-7546.8963471302,2413.38489961879,2456.9199387522,2056.72359058665,456.282711086715,1452.59324330367,1451.97158926701,1369.260890762,9.4670290240743,141.397019065413,118.525290185029,276.625676340385,49.7408612672058,79.9983078866612,71.707455642635,150.99819492019,279.796879502495,192.87049534621,227.531579113208,409.116949301468,-24.6891002017569,230.628853201804,229.739218319727,283.860554406934,-219.095491057729,973.90183809024,972.992147206571,952.402916432514,581.016973148427,969.198098101978,968.927650634443,1057.02140912399,102.213496063145,102.172405408141,102.311362131878,122.360882852291,127.131558916943,154.370181981506,145.554283774165,238.933002481388,121.139612390601,72.4550948894648,90.5721472141376,127.132776590924,202.21906116643,3517.74036331372,129.169535487939,154.930368361322,2066.66426123033,0.137002175220848,0.15386507879964,1.06718162403454,259.303270702254,217.621767793172,255.50749434905,282.089792143292,0.202211686880303,0.113967933955002,6.85384889999825,23.0,154.0,52.0,21.92612582,1,3
4143.89782434971,8641.19818147155,8648.16553004628,7256.89984681739,6914.44977092333,3050.87796977171,3083.84754215108,2621.58136844101,-788.752141427878,1609.38770450146,1622.40055525137,1746.47269965779,34.5453712568738,148.277378509277,126.215668293044,293.651623216921,50.2554584936955,79.0677043822761,71.1289499274588,163.858606819503,265.58392637321,239.772987649041,252.050402119077,490.769703892446,-89.5175051289485,359.005672051379,357.781139479985,391.455246181194,485.076154670386,944.244930888368,943.874425954035,934.476471217212,162.090604622556,1115.87828892423,1114.05259084118,1282.83812890576,97.7078674847645,102.517580240269,101.184305800231,133.35415959253,124.331272301613,189.604554934105,169.590953477178,332.506203473948,122.403650057467,79.0897425520748,94.8546720708367,129.005632161585,185.633001422475,3594.03391765735,136.941073297482,162.460100362753,2052.3166444433,0.140886302146176,0.164204836300472,0.990396180471802,378.293513521009,432.149607736755,383.938240962962,581.188674254058,0.270681765693834,0.12760790717483,6.74433902716941,23.0,154.0,52.0,21.92612582,1,3
-2323.84167508806,12165.8219586169,12170.7052268193,9818.89910610973,-5017.37080796383,3616.95801199092,3643.5910792729,3218.97321133063,3869.08285968252,2238.95177383301,2279.13414051981,2803.35268006647,-9.0250963999012,187.846700210651,157.936541608033,381.017584849976,53.5828071198611,96.0390168099781,84.7482977335507,208.990718762878,170.090395027093,344.584204602309,295.888035438228,645.715666461644,81.6569675323167,517.915033123324,515.873554521111,523.825044131459,809.581377735016,846.022046774361,847.427845068394,853.091541962896,268.057757678342,1077.01418333377,1075.27542944041,1265.56864475442,101.046071814766,103.46209155061,102.838579486167,138.109066213921,125.451202936434,220.469503164801,192.441784924753,381.71868878151,120.228542489953,91.132850899774,101.295101433721,135.867806046482,191.180654338549,3431.66394498235,135.62411698947,159.230719665717,1972.27454869093,0.129547943897705,0.157933974032559,0.944092921964725,500.009944376577,594.43711303789,510.08978949449,646.86191942821,0.122152198627323,0.147310022337482,6.89730785016058,23.0,154.0,52.0,21.92612582,1,3
6986.64863150068,24277.1250838008,24293.1170119219,19192.9174225602,10274.3616475969,4841.168898773,4869.08810181598,3991.67306996539,-1168.57843191127,3246.21840875787,3244.04046263894,4666.34761071398,49.4886843232762,213.265582319593,180.483070837504,442.327840629613,63.4121870120421,118.449665699108,104.043764981292,255.423909490168,153.376896675411,433.191073543096,361.100296117535,851.194974079605,-46.1460786678784,715.240053309828,712.467973863447,753.788748054959,255.715150436909,1077.16107800007,1076.0770301968,1218.40818525882,219.18422568622,1329.55129289876,1327.63997301431,1435.3535446363,103.354895339192,102.063220921687,102.58821359374,147.934261460101,119.003449234388,237.795802939745,204.110464417495,438.435418571244,119.933089774259,107.568193065621,111.704845736807,174.468181523921,209.203413940256,3465.02174250816,137.306690214609,161.105175937025,1982.24423776649,0.11741082440065,0.142432733819804,0.953094864518487,1022.33299492536,1547.29045378339,1085.36269848076,1868.97888399545,0.236063304791967,0.124914585204379,7.34709377501626,23.0,154.0,52.0,21.92612582,1,3
3538.49553866464,26210.451702655,26237.9854272306,20407.5007252685,-8950.69720715711,5272.56461250956,5403.01260746093,4344.96279981177,4809.09091709866,3362.10091582936,3411.52766606275,4931.86289380328,1.23104003876275,236.71743673691,199.283150908587,471.748647319234,61.6217266740777,148.207990677363,127.109257302833,294.098099691571,169.821155810547,541.049084107194,447.709137196078,914.233371408491,-63.9860609034992,848.657084922761,845.176481042793,867.901290071544,53.8807038708176,1241.01460547617,1239.07433801297,1321.98525524507,202.496495985187,1551.90622984677,1549.01870006845,1687.06038379982,102.740783095959,103.983876914893,103.71317274409,153.437283531408,116.413591956497,289.611016837738,243.114553027839,456.267467676637,127.534421535702,113.423007161085,118.129276673417,181.281154916814,150.369843527738,3563.25750567946,134.07754720556,159.616753281919,1935.24597754312,0.304538803191941,0.220802497708992,0.984881965127892,739.98719047702,1344.32318646222,819.516428022447,1478.85591618825,0.3708615603157,0.146818061699054,7.60281484326043,23.0,154.0,52.0,21.92612582,1,3
-5462.19055223401,30008.4808649972,30084.0085574621,22956.0801005611,-22194.2395481576,5077.18428731272,5539.82286401953,4094.67674147207,5630.35823048536,3397.27227714294,3590.60656293077,4101.36085537679,-14.3365045157103,237.438829927305,205.848926638987,516.749877029025,58.184786219656,167.804854940084,142.170625496225,306.102591071248,159.613716813617,561.767965891082,462.327723289976,913.909146823657,-26.2138724915735,1107.15961340792,1103.52768763616,975.832443432095,168.499263085954,1326.93486616054,1324.37152773558,1278.37336274207,-139.613930984688,1532.16856777377,1527.69365306378,1538.9928949267,98.3363653552625,102.38718663476,101.195376646043,147.586825127333,110.990853924333,293.522508019226,245.258099207177,440.869792346872,126.972197040169,113.009962064316,117.701068904954,187.407263546321,104.110953058321,3631.82149137621,139.252847401402,164.783735902547,1949.82854336895,0.449563362341928,0.290174826424543,1.00090922733752,539.826638969926,967.906067498638,595.764019449832,1224.26602603717,1.24241275136074,0.255605013719098,7.46015237956259,23.0,154.0,52.0,21.92612582,1,3
