IMU1_GyroX_Mean,IMU1_GyroX_StdDev,IMU1_GyroX_RMS,IMU1_GyroX_Amp,IMU1_GyroY_Mean,IMU1_GyroY_StdDev,IMU1_GyroY_RMS,IMU1_GyroY_Amp,IMU1_GyroZ_Mean,IMU1_GyroZ_StdDev,IMU1_GyroZ_RMS,IMU1_GyroZ_Amp,IMU1_AccX_Mean,IMU1_AccX_StdDev,IMU1_AccX_RMS,IMU1_AccX_Amp,IMU1_AccY_Mean,IMU1_AccY_StdDev,IMU1_AccY_RMS,IMU1_AccY_Amp,IMU1_AccZ_Mean,IMU1_AccZ_StdDev,IMU1_AccZ_RMS,IMU1_AccZ_Amp,IMU2_GyroX_Mean,IMU2_GyroX_StdDev,IMU2_GyroX_RMS,IMU2_GyroX_Amp,IMU2_GyroY_Mean,IMU2_GyroY_StdDev,IMU2_GyroY_RMS,IMU2_GyroY_Amp,IMU2_GyroZ_Mean,IMU2_GyroZ_StdDev,IMU2_GyroZ_RMS,IMU2_GyroZ_Amp,IMU2_AccX_Mean,IMU2_AccX_StdDev,IMU2_AccX_RMS,IMU2_AccX_Amp,IMU2_AccY_Mean,IMU2_AccY_StdDev,IMU2_AccY_RMS,IMU2_AccY_Amp,IMU2_AccZ_Mean,IMU2_AccZ_StdDev,IMU2_AccZ_RMS,IMU2_AccZ_Amp,OFS_FIB_Mean,OFS_FIB_StdDev,OFS_FIB_RMS,OFS_FIB_ROM,OFS_FIB_tnorm,OFS_FIB_MNF,OFS_FIB_MDF,OFS_FIB_IMNF,EMG_EMG_Mean,EMG_EMG_StdDev,EMG_EMG_RMS,EMG_EMG_Amp,EMG_EMG_MNF,EMG_EMG_MDF,EMG_EMG_IMNF,Fatigue_level,Subject
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0667137852514595,0.147410914497953,2.55009192806737,100.0,100.0,100.0,100.0,0.144351582293842,0.154645991310623,9.01100978335681,1,22
-222.810138151347,93.4947160635134,101.395348324896,87.2614478996716,389.704748301835,97.1210527706903,104.374784244972,100.811908735113,2945.72894690975,36.3842036473811,38.2313646926986,34.76048334071,99.7210045218826,102.172211715681,99.7536069818608,101.064014618218,99.0875260134488,106.604767735336,99.2257040467418,104.247603047242,92.3842115086326,186.11199128625,118.453528170261,147.970129963379,-10.6255582094904,100.766299362784,97.4694968976921,103.992313485735,-7.84076374767655,45.3436849686573,39.8569091337202,41.4568321340726,-55.0104569010999,81.3284220368088,79.8899297377516,73.48484798418,98.0418876507225,94.6267106959062,97.9896607240407,82.9122750579187,128.734447664152,116.366363403851,122.298719050744,95.5736087738636,101.923118545864,91.715550563072,101.830825948551,74.8032967746131,71.1799660441426,270.745324009875,34.3627091615581,105.16522271046,205.999371203706,0.144354888485709,0.233649414941719,0.776825305727231,119.829864191728,176.455999638678,124.736902056401,186.661294403832,0.309860302358884,0.253417135906051,7.68547650975147,1,22
-5432.39693218979,1169.43286460315,1414.71543569653,958.713136130361,11957.1788732717,1636.80985575755,1880.03447944679,1429.49359813197,94013.9271708347,437.360400975422,493.460078529368,384.832307340374,88.8118776576893,172.684443837015,90.3431336329451,217.793554270805,104.898762528373,278.754517355129,108.932730423022,427.797700083997,-332.477925601509,2573.49534012627,561.277263327596,1486.32296977095,-34.8394980297451,169.568703161194,166.285410393661,224.968467570442,121.498668535137,77.1850824862423,92.7596396780198,90.997775167489,31.8606107773285,100.636372553959,97.7314837633033,102.63002220198,93.2603723412124,101.00768204736,93.3840467859424,109.790472642919,153.563210530789,225.007940973769,203.120095645876,194.435095456391,106.12082171965,101.30702320123,106.077178934542,98.8604062560854,135.390492359932,2782.77783762972,-374.35684502166,628.063456795147,1984.83812187302,0.609731383223116,0.336459470961182,0.766921557811681,1872.52717176854,5811.85118336097,2381.84169359267,4926.29788267917,0.411997775256462,0.185809271101613,6.51175119478244,1,22
-1078.55977148121,599.411750022333,620.038589246441,676.410033185894,21694.8372388952,4115.78022933867,4464.23339353534,3002.53965526557,28539.8631014435,402.457830012046,411.778557388818,397.751574030795,62.9832841908391,406.769684484651,77.4556084207976,518.338475671253,60.9292338906046,355.75031688599,72.2837112126249,376.553022622596,-956.458639265823,1495.5246150755,976.392337377251,1319.32505205716,-417.488995814363,196.286309721914,219.546545178061,227.360742845118,18.774295519451,101.093512808523,86.9399852842259,134.675870483238,-28.9444419505848,163.41803392775,158.286786386526,178.524847896063,87.7885657933339,104.040720732961,88.0698452562856,111.767846510269,-204.495636778537,437.742290128298,369.374677112358,403.841466952939,110.249268401954,100.773218977623,110.171729376948,98.2412875592146,149.499151103565,2888.21792938483,-531.53254122501,741.819183488547,2010.0385283468,0.208063652819007,0.197904255373752,0.759750211937227,6554.59266579086,13333.7978393643,7253.55645513166,12751.709308204,0.194646009200214,0.135776559731672,6.52091045962373,1,22
437.593916953846,689.547048925931,687.656145124553,817.683659142548,9241.34683552399,6510.65079821728,6543.54731682823,4942.9907423526,-35702.6002254479,750.546215833736,756.354172958661,640.390644640566,12.7137786991129,678.710300067309,70.4660024453554,707.203866239311,83.590398878808,372.595368516295,92.7538892953103,482.937751643828,-1016.57124990499,1977.45761755721,1057.14640907429,1945.68248725495,-54.9422127257043,228.435109871973,221.909705708283,294.319679802411,-35.3865635299015,205.312006698518,175.3624366995,205.898997530135,-118.863425308681,222.546793800095,217.649918651413,246.693707774659,91.7393619988145,140.020039994974,92.6738660718835,160.392867321913,-799.619285651497,276.225664907876,582.3577276879,284.222131956131,105.662616173365,135.498066632575,105.985299860559,137.979103121548,184.915110356537,2885.27089483923,-546.704085951223,752.215813632804,2035.97937235677,0.161687531220296,0.151460992573097,0.748103934939559,5335.01182478117,13750.819059283,6321.49700082239,13543.5932379157,0.241706093042958,0.11763355647291,6.83539849325072,1,22
-538.50824370397,656.13213505234,654.404655116242,654.642366200524,-2947.77942722843,5930.34259458482,5936.02113376052,4409.48687512008,-63629.8359820154,755.343463531633,775.064122231891,659.65760461238,28.7661947257175,680.604241413157,74.9539155568262,716.684140630469,95.137785418185,415.087824227459,105.191146093039,518.865683747063,-940.687409199159,2292.44130671959,1005.6775720221,2046.5857686508,-122.141766992814,171.995621470407,169.523479761084,217.338641347689,8.87515756264245,92.6605715139763,78.7947735494503,104.467479819805,-194.124628730794,191.845461280485,192.178559617164,213.593471362311,100.737886352096,125.136657950315,101.155205543701,124.192861113695,-564.62697642894,200.140728723897,413.076761288253,165.786572274125,98.7816545630389,120.916276967121,99.0154062725683,109.168667661752,180.730050933786,2750.0659960272,-534.087170322333,726.178522980085,2008.63455014261,0.161296858162116,0.151445548690919,0.741690464976163,4223.68473511178,10883.331859626,5004.19882295566,11496.1976288039,0.247978766958602,0.117077458286515,7.04545958349465,1,22
-507.973603897621,872.077264726031,870.602190068202,813.418329512932,-12320.9977088485,5415.5460271214,5495.82378949556,4310.8602904101,-113900.510224627,544.720599311593,610.633141930268,493.922013753104,30.163135891758,700.07514968094,77.3144850029937,720.377304482996,81.7203958343403,471.629134242578,96.8397410384837,563.101700315727,-955.070539708667,2352.46385081323,1022.74681675901,2164.68155381631,-133.850707867422,149.945340447775,149.34471556214,180.565293837499,24.2634962213211,78.8595602640795,68.6731562994245,81.9898725318335,-161.048069614582,188.884292412268,188.060505872512,214.739705929329,98.9318668346381,125.867750485011,99.3984954562681,124.292192601495,-518.732605183959,248.600746540948,398.410077645356,210.203678987987,100.489504613831,129.408123211573,100.802612407533,104.762411577646,172.58064516129,2752.26931311227,-558.349515323859,743.83840720577,1991.6219341215,0.16154988336237,0.152201549244227,0.749881194472412,5840.32789851598,20831.7288973879,7920.44522139251,22137.5234445938,0.417852929289658,0.164864977149265,6.95703631464742,1,22
868.761917523285,846.395743408747,850.972874154262,772.852100122592,-7962.01005089275,5739.54353121286,5774.11213621287,4305.66340220418,-120957.897500571,464.086565480777,548.50618691034,433.372766540289,23.0869419802791,681.417455837167,73.6200223798303,728.406940325594,66.4143937012983,500.031686823319,86.4724263040708,538.83903484633,-1003.91495747248,2661.40891911241,1088.05263968647,2447.04387161628,-94.9003848552613,169.153274504603,165.789183296994,199.839580010634,47.3831014143102,88.9943907344478,81.0084262052688,98.7377865655626,-73.2200339344899,192.450260927571,188.252493014604,204.972509124769,93.8795766168701,124.900569926235,94.4300925825896,129.5624052894,-739.581490772982,303.791636362685,551.902064103819,224.778042128475,104.768993931953,130.267832239122,105.040317118161,109.857615679151,167.173174872666,2731.10412575474,-587.635171702354,762.904795036733,1960.55388516913,0.153447546603191,0.149189518286039,0.766443656476209,5067.53856222613,13993.5730151812,6153.039514452,15699.0414292784,0.475236257281124,0.132156632156328,7.47388285363295,1,22
975.968510208878,717.916976997447,742.730166409839,704.384761821904,-10723.3972392376,5991.76004878473,6104.12608047641,4495.21007911543,-125192.413230261,675.090547614891,764.213456071271,608.968880220203,9.41531201557651,681.651406918939,70.3175630734297,736.502078569615,90.4316356504745,486.847841718292,104.79830068179,523.521710164235,-993.897464136814,2825.72503554505,1090.97763627013,2659.81331227114,47.2315942069798,235.770125575212,240.843115801445,270.849653331563,-34.3218336210525,131.898567976992,115.657399354432,149.098936462963,-161.747181818602,233.443476690123,232.620472105132,239.524032440519,95.4171447579497,130.088747351839,96.0404010236065,139.176338788097,-616.296481543743,447.158945205562,631.629991541447,350.300005802821,102.515849958249,135.746926428427,102.912109532868,122.888441819719,151.16298811545,2738.36846352597,-578.01805033712,756.619608871588,1932.71201193981,0.173980648045802,0.168769554320331,0.775342280224811,4045.14135883711,10227.124358098,4762.28028768844,12345.6642595221,0.635884096945066,0.132283283925383,7.2416947079774,1,22
-826.909697810107,955.232997189007,953.328376425689,966.402935148625,6708.24276399145,7105.4352506684,7110.53701451481,5057.36627509121,-50746.6306575623,997.420824692829,1007.85983671234,845.105604766207,21.4597571269315,673.185370957849,71.7563198298918,713.461941706876,91.5970556392734,555.248884582384,110.703946358338,550.56397184485,-990.330947389271,2822.02044183623,1087.53563931273,2709.88008903568,345.061345252801,355.895240385474,377.623602747261,399.801056065037,-49.8625146359875,208.625074505178,192.73294747889,230.051257355241,66.9547350140568,318.459356741942,308.477154097569,337.77123259355,105.836504262653,143.744666208794,106.518098416841,156.506071354998,103.009180499803,638.723283456672,477.993245157669,532.900829803286,91.9383231981682,167.63164218244,92.9433399643,156.468557336624,155.848896434635,2689.27866343205,-548.619056841342,728.917312978225,1919.33845300406,0.17557600120611,0.168019388296196,0.772102639844944,5081.6977295116,16045.8187718315,6511.92780026088,17984.2732540317,0.593660107361684,0.176938043292907,20.7949981762745,1,22
