IMU1_GyroX_Mean,IMU1_GyroX_StdDev,IMU1_GyroX_RMS,IMU1_GyroX_Amp,IMU1_GyroY_Mean,IMU1_GyroY_StdDev,IMU1_GyroY_RMS,IMU1_GyroY_Amp,IMU1_GyroZ_Mean,IMU1_GyroZ_StdDev,IMU1_GyroZ_RMS,IMU1_GyroZ_Amp,IMU1_AccX_Mean,IMU1_AccX_StdDev,IMU1_AccX_RMS,IMU1_AccX_Amp,IMU1_AccY_Mean,IMU1_AccY_StdDev,IMU1_AccY_RMS,IMU1_AccY_Amp,IMU1_AccZ_Mean,IMU1_AccZ_StdDev,IMU1_AccZ_RMS,IMU1_AccZ_Amp,IMU2_GyroX_Mean,IMU2_GyroX_StdDev,IMU2_GyroX_RMS,IMU2_GyroX_Amp,IMU2_GyroY_Mean,IMU2_GyroY_StdDev,IMU2_GyroY_RMS,IMU2_GyroY_Amp,IMU2_GyroZ_Mean,IMU2_GyroZ_StdDev,IMU2_GyroZ_RMS,IMU2_GyroZ_Amp,IMU2_AccX_Mean,IMU2_AccX_StdDev,IMU2_AccX_RMS,IMU2_AccX_Amp,IMU2_AccY_Mean,IMU2_AccY_StdDev,IMU2_AccY_RMS,IMU2_AccY_Amp,IMU2_AccZ_Mean,IMU2_AccZ_StdDev,IMU2_AccZ_RMS,IMU2_AccZ_Amp,OFS_FIB_Mean,OFS_FIB_StdDev,OFS_FIB_RMS,OFS_FIB_ROM,OFS_FIB_tnorm,OFS_FIB_MNF,OFS_FIB_MDF,OFS_FIB_IMNF,EMG_EMG_Mean,EMG_EMG_StdDev,EMG_EMG_RMS,EMG_EMG_Amp,EMG_EMG_MNF,EMG_EMG_MDF,EMG_EMG_IMNF,Fatigue_level,Subject
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0221985327977349,0.173995951676664,2.21577692866382,100.0,100.0,100.0,100.0,0.195986381269807,0.189906472491472,7.65811977891787,1,14
-702.796256641231,268.233585850456,268.778374186011,309.926838111757,-203.038369646556,306.534245592336,307.694631212338,322.665273373691,-506.114737336079,318.940145621892,319.520492011488,454.316348439841,100.463952660282,102.005700773832,101.808998947769,106.331957817515,101.729091052388,104.199189437506,103.944085709644,123.206042803189,2766.30952132652,280.533233887729,297.778493056785,373.110465116279,-346.088028217791,401.380094305298,401.674917445861,468.896780170396,-191.244306427109,440.958626012106,440.146635365515,445.261398270952,720.482207831772,324.240439627861,325.27306453671,375.83683080827,102.047165805901,100.081876693534,100.536626440911,105.394724749564,124.223257647075,170.724739964666,163.743317808433,223.073701842546,99.6209401324351,100.662299019835,100.537237014117,110.703363914373,166.878019323672,2882.57111891773,-201.702085724356,392.831421180169,2449.89547929415,0.74599683158809,0.382508650562326,1.06584677534583,87.2812796917398,158.450627272781,95.5759003753295,153.088332054912,0.285532046372597,0.152846493789122,6.81875028411938,1,14
-2442.94888247347,1457.75388513267,1461.23659810373,1643.09693566577,705.365052927608,2087.51807643447,2086.41141662207,2190.20274815028,4044.05842913757,1966.63621640004,1970.27701814675,2340.34345629761,83.5994061702401,116.355194383123,111.533859447163,160.077945896378,93.6031281064158,153.091304064266,144.287053390532,242.789201286894,23386.4529062073,1902.57311548181,2068.29176398928,2525.96899224806,-806.774831002952,773.336794597017,774.956217395995,757.729443742349,-324.828526688569,1668.60759526781,1665.64121434198,1563.33034904011,-1095.18308664238,835.521146084109,837.290273386246,732.105116000866,98.1845730659397,95.7851579401947,96.383575142222,114.488558036945,173.095168851304,357.755889620659,333.101655450654,350.418760469013,116.465624994594,111.490632711,112.699214874936,144.441896024466,275.966183574879,10410.1502397177,-1040.19470673122,1628.82631007995,8641.80866380798,0.409118814067935,0.220158052738021,0.7931459684846,71.766735851204,75.1461739125453,72.0673534962476,91.3080925969879,0.152393888924422,0.0793529304296383,6.31311497969271,1,14
1600.20016920291,2910.65319812125,2915.67437229966,2691.47755829411,-844.346187352191,2910.69090402512,2908.78495924752,2837.57422888441,-300.258860580747,3043.04273288799,3048.74929890628,3487.28565010515,31.7025494202879,129.866431560897,117.716286190639,221.272352132051,90.8670361067445,190.5061967848,176.741219368971,257.175828787245,31129.051731485,3096.18142009581,3278.52471714632,3671.8023255814,143.178208015696,1235.47802809645,1236.43293897988,1181.44468609881,95.7406877121828,2155.07660808406,2151.25438092089,1979.08273472822,379.314788778123,955.347387278911,957.060220257207,798.941690505189,102.977387889088,91.4241374764961,93.8886869207067,115.232974910394,211.454087247363,535.333053111456,494.816902140058,546.670854271357,99.6438802683757,113.587662160542,111.11030036116,171.949541284403,282.880434782609,11066.2765290741,-1620.08947487656,2066.78151064001,8292.41939413378,0.103673152291901,0.102826715100859,0.767255280512568,94.2461558102989,92.5468336189742,94.1019063270499,111.515504208521,0.135534186113538,0.0572984563469969,7.04861378680742,1,14
-680.708645192191,3461.3508202602,3466.24069288874,2878.75468426032,-1234.6231779078,3241.31274098676,3238.99142456096,3179.20342077448,6496.80089086957,3699.03942302121,3705.25012490032,3855.97315877249,28.4356997679083,140.334301336917,127.006484171945,224.227418615316,94.8235438408839,173.152683848485,161.823725998558,273.898447335293,31392.8542232532,3367.92671302729,3541.47668507878,4230.03875968992,210.594219443851,1810.33397932495,1811.55889901544,1781.52245682212,-619.390385012631,2789.03364493025,2783.71575771189,2692.63410483637,-1017.48467622063,1105.33058381605,1107.01713774479,881.892489165706,101.1815148421,86.7569489019448,89.8165452555728,122.461170848267,154.33662086697,761.682943788783,695.534745891535,895.226130653265,111.152861525524,126.408384698449,123.674688787443,209.66360856269,226.932367149758,11028.1163727519,-1606.08725141005,2052.7889978273,8382.92650629629,0.128840971799363,0.12632767693233,0.767038724485124,119.232787571871,195.068193859615,127.609887432969,229.799110401667,0.194245558466257,0.0873905008563467,6.74701296787172,1,14
2139.2355793187,4059.28331289113,4065.1705557545,3180.00286544146,-73.1694924967374,3864.2164251705,3859.60941403905,4018.76333237244,-138.709119103599,4546.73652259548,4553.21823061977,4628.47988300631,22.281614462761,167.231567932732,150.827036014871,273.023842274187,90.6819968826701,175.119177249198,163.123174847244,352.44090082529,31995.1801276293,5150.1956502204,5276.80256545055,5717.63565891473,-517.210245357733,2370.03236235855,2371.07910509454,2004.48329448968,-149.83895905863,3250.9214162888,3244.82269980801,2670.72862930923,-65.0912362111179,1255.02233649452,1256.68548808189,1024.45737184731,90.9791568248872,83.4522394483917,85.0464682547304,125.937413840639,92.4208166772945,979.298243478157,890.360111389688,1011.24371859297,123.266732687995,142.453302711576,139.002537472803,223.161314984709,215.368357487923,11096.2380485419,-1554.79881480795,2018.5039873578,8354.71926049701,0.144968555573346,0.136964775117844,0.764769662764629,105.694591784186,109.416306797874,106.024248170883,141.531108963391,0.145148145419347,0.0866256686003355,6.53693203121702,1,14
1838.02545147494,5907.77083744366,5915.74566388829,4199.43626441435,131.827839598261,4598.60130238121,4592.61959668148,4715.31421158834,7294.79931398862,5574.35054257077,5582.3755888763,5816.12430230269,40.4494822994263,204.09302668789,184.477142144565,331.43053645117,95.7011844769933,229.533549158599,211.652512461603,437.180025178348,32616.2827417045,7112.25425186578,7205.20414286538,7212.79069767443,502.717463266091,2132.83840113019,2133.64485116701,1931.90464898972,790.744073669421,3244.32255001297,3237.7017610182,2574.92159603829,849.876115385735,1232.87763098126,1234.42082298675,1092.18103818582,102.475121373259,95.533589898789,97.0080398858439,140.239867659221,194.111717709466,1070.84314410758,976.795313279792,1105.27638190955,108.958007756756,133.851382786732,129.470007075299,229.701834862385,203.442028985507,11104.6125328311,-1666.6514359718,2105.39631834349,8278.13873314074,0.137573364490718,0.13791403989201,0.771340059681427,116.792663493617,147.602879239317,119.780928293332,166.63026630255,0.177563656126911,0.0928011019017586,6.20533775066901,1,14
-8652.54078932918,8509.37333091402,8522.09126198177,5378.11684704554,326.030454743908,4626.43113071788,4620.79525082033,4323.8130585183,18359.976500886,6437.86364609643,6448.57868417896,6666.61918910121,33.8832603797615,209.46670736344,189.087720366739,338.163686382396,95.0335061288405,256.516182205133,235.551107269688,430.979857322703,34273.1477308133,7332.91307540459,7432.71875547077,7769.52519379845,615.938773061627,2027.67441047248,2028.58351938354,1851.83673905184,-718.860907381951,4240.98619333864,4233.06365670798,3172.04829552116,-392.077010490542,1223.20132176026,1224.86859605953,1106.83843287843,110.97140702053,113.432391875271,113.156592349156,160.862972153294,247.637622883522,1051.65086369108,960.95684416008,1024.30904522614,83.8324914464741,98.6677012160152,96.1111385615254,197.951070336391,224.849033816425,10772.7688882299,-1687.78059159909,2098.57911927771,8256.13964908462,0.118164525104189,0.120718295689981,0.760499926106079,113.065985018276,203.324762206922,123.535384252889,197.972663078991,0.198033185589477,0.114594051031861,6.49961569738992,1,14
-4551.75213773258,9532.22540501169,9545.56851567809,6006.90455550861,-162.179413005744,4810.98169202539,4805.19100747355,4374.63341981357,9715.50176309003,6790.8952831538,6801.30857700807,7012.1990266302,20.320271205545,195.691011640886,176.303533319289,322.466758367723,85.7354747954466,259.678417412626,237.736583579089,437.627640229403,33598.0022918581,7755.3002260649,7847.48170987796,8243.41085271317,231.83981072572,2088.05350573841,2088.79793132609,1755.99753308135,-542.191458937667,5224.61430783833,5213.82513429335,3636.6158949334,137.649475265492,1280.88923147557,1282.60369741119,1142.66037272128,106.67300652658,119.106576773858,116.970830149389,166.70342799375,203.682353189499,993.699606281931,906.662652849231,959.380234505867,81.76882089412,89.0345642547751,87.7430356082972,192.538226299694,220.893719806763,10943.4451949921,-1757.40438110946,2166.61006710576,8178.16921876802,0.115658652318561,0.121027896243155,0.756357078603441,136.050728691637,152.079708396375,137.51722778248,168.108955070489,0.144632268838698,0.0837850511466666,6.71242345504257,1,14
-270.580856606264,9176.85614365263,9189.07525102232,6166.79940507088,-1499.74464132794,4531.61751368362,4527.49559401164,4097.67728452002,-9441.50905313114,6824.47261992322,6835.04835017066,7501.76065416918,24.8375229973111,170.76571387583,154.055895326604,282.12517193948,93.3061275071112,255.405133614893,234.466786307451,413.900545530844,31955.1724370542,7285.35959740677,7373.79866078544,8486.04651162789,31.2985650711585,2007.31230449364,2008.04444269227,1619.3771550583,11.5912324417744,5448.37780733238,5436.56738233183,3984.83472367868,-286.909905034716,1473.58354754811,1475.47570387027,1378.63083253013,108.08791604498,120.589999679095,118.443990760196,163.282326992003,207.464063681143,909.944069867624,831.164237423897,927.198492462314,81.425085570144,84.5359806180248,84.0355851739252,182.935779816513,232.880434782609,10990.689786852,-1754.55614942901,2167.09159770898,8213.30062424156,0.108945548587004,0.114753335722938,0.735608164773487,158.038684873104,214.37852118946,163.69720530543,244.027420985109,0.200042095456837,0.0956531558281201,6.8014812799502,1,14
